"source_transaction_reference","source_account_id","direction","amount_original","currency_original","value_datetime","business_date","channel","transaction_type","counterparty_reference","counterparty_name","counterparty_country","source_merchant_id","source_device_id","ip_address","status_from_source"
"TXN-000007318","ACC-0000253","OUT","499451.00","IDR","2026-07-30T11:30:46+07:00","2026-07-30","QRIS","MERCHANT_PAYMENT","EXT-1450019","Ir. Rina Gita Hidayat","ID","MER-00075","DEV-000450","198.51.100.179","SETTLED"
"TXN-000007461","ACC-0000256","OUT","249810.00","IDR","2026-07-30T11:43:59+07:00","2026-07-30","PAYMENT","BILL_PAYMENT","EXT-6004790","Indah Saputra","ID","","DEV-000261","203.0.113.121","SETTLED"
"TXN-000007500","ACC-0000257","OUT","50277.00","IDR","2026-07-30T16:01:26+07:00","2026-07-30","TOPUP","WALLET_TOPUP","EXT-7868650","Anggun Siregar","ID","","DEV-000095","203.0.113.193","SETTLED"
"TXN-000007525","ACC-0000259","OUT","16812.00","IDR","2026-07-30T21:22:49+07:00","2026-07-30","QRIS","MERCHANT_PAYMENT","EXT-8071406","Yuda Maulana","ID","MER-00055","DEV-000093","198.51.100.4","SETTLED"
"TXN-000007867","ACC-0000270","OUT","17255.00","IDR","2026-07-30T20:46:06+07:00","2026-07-30","TOPUP","WALLET_TOPUP","EXT-5064464","Mega Vina Wijaya","ID","","DEV-000140","198.51.100.233","SETTLED"
"TXN-000008223","ACC-0000280","OUT","40757.00","IDR","2026-07-30T18:36:11+07:00","2026-07-30","PAYMENT","BILL_PAYMENT","EXT-7998585","Ir. Sari Saputra","ID","","DEV-000141","203.0.113.142","SETTLED"
"TXN-000008561","ACC-0000290","IN","48529.00","IDR","2026-07-30T20:31:44+07:00","2026-07-30","TOPUP","WALLET_TOPUP","EXT-3540732","Dra. Wulan Siti Kusuma","ID","","DEV-000139","203.0.113.12","SETTLED"
"TXN-000008706","ACC-0000295","OUT","60521.00","IDR","2026-07-30T21:38:13+07:00","2026-07-30","PAYMENT","BILL_PAYMENT","EXT-2650482","Sari Hartono","ID","","DEV-000154","198.51.100.2","SETTLED"
"TXN-000008779","ACC-0000297","OUT","707602.00","IDR","2026-07-30T06:42:01+07:00","2026-07-30","TOPUP","WALLET_TOPUP","EXT-6958470","Vina Suryadi","ID","","DEV-000086","203.0.113.137","SETTLED"
"TXN-000009123","ACC-0000311","OUT","35189.00","IDR","2026-07-30T21:38:29+07:00","2026-07-30","QRIS","MERCHANT_PAYMENT","EXT-6855621","Ir. Lestari Anggraini","ID","MER-00069","DEV-000208","203.0.113.136","SETTLED"
"TXN-000009126","ACC-0000311","OUT","35554.00","IDR","2026-07-30T20:36:17+07:00","2026-07-30","TOPUP","WALLET_TOPUP","EXT-1081036","Zahra Saputra","ID","","DEV-000312","198.51.100.172","SETTLED"
"TXN-000009428","ACC-0000321","OUT","9919.00","IDR","2026-07-30T19:51:07+07:00","2026-07-30","PAYMENT","BILL_PAYMENT","EXT-6465739","Drs. Adi Tono Hartono","ID","","DEV-000224","198.51.100.50","SETTLED"
"TXN-000009464","ACC-0000322","IN","11868.00","IDR","2026-07-30T09:18:30+07:00","2026-07-30","PAYMENT","BILL_PAYMENT","EXT-5766763","Anggun Saputra","ID","","DEV-000231","198.51.100.104","SETTLED"
"TXN-000009504","ACC-0000322","OUT","134807.00","IDR","2026-07-30T10:54:04+07:00","2026-07-30","QRIS","MERCHANT_PAYMENT","EXT-4886110","Mega Anggraini","ID","MER-00047","DEV-000231","203.0.113.123","SETTLED"
"TXN-000009706","ACC-0000330","OUT","194435.00","IDR","2026-07-30T13:01:43+07:00","2026-07-30","TOPUP","WALLET_TOPUP","EXT-4894250","Hj. Siti Dewi Hartono","ID","","DEV-000307","203.0.113.61","SETTLED"
"TXN-000010140","ACC-0000342","OUT","32197.00","IDR","2026-07-30T09:56:18+07:00","2026-07-30","TRANSFER","P2P_TRANSFER","EXT-2729258","Iwan Fajar Situmorang","ID","","DEV-000438","203.0.113.29","SETTLED"
"TXN-000010141","ACC-0000342","IN","343367.00","IDR","2026-07-30T13:03:07+07:00","2026-07-30","TRANSFER","P2P_TRANSFER","EXT-3124195","Rahmat Situmorang","ID","","DEV-000438","203.0.113.111","SETTLED"
"TXN-000010171","ACC-0000343","OUT","129312.00","IDR","2026-07-30T18:27:39+07:00","2026-07-30","TRANSFER","P2P_TRANSFER","EXT-9143814","H. Nanda Eka Kusuma","ID","","DEV-000485","198.51.100.89","SETTLED"
"TXN-000010248","ACC-0000346","IN","201219.00","IDR","2026-07-30T17:33:24+07:00","2026-07-30","TRANSFER","P2P_TRANSFER","EXT-2702698","H. Nanda Setiawan","ID","","DEV-000108","203.0.113.19","PENDING"
"TXN-000010270","ACC-0000347","OUT","32444.00","IDR","2026-07-30T18:50:51+07:00","2026-07-30","QRIS","MERCHANT_PAYMENT","EXT-3204846","Iwan Santoso","ID","MER-00016","DEV-000273","198.51.100.21","SETTLED"
"TXN-000010336","ACC-0000348","OUT","136721.00","IDR","2026-07-30T21:16:03+07:00","2026-07-30","TRANSFER","P2P_TRANSFER","EXT-3538664","Drs. Gilang Simatupang","ID","","DEV-000269","203.0.113.205","SETTLED"
"TXN-000010392","ACC-0000350","OUT","71605.00","IDR","2026-07-30T14:27:39+07:00","2026-07-30","PAYMENT","BILL_PAYMENT","EXT-1696935","Dra. Gita Gunawan","ID","","DEV-000402","203.0.113.92","SETTLED"
"TXN-000010547","ACC-0000353","IN","41162.00","IDR","2026-07-30T12:10:23+07:00","2026-07-30","QRIS","MERCHANT_PAYMENT","EXT-5248683","Citra Rina Ramadhan","ID","MER-00032","DEV-000291","198.51.100.240","SETTLED"
"TXN-000010741","ACC-0000358","IN","48091.00","IDR","2026-07-30T06:36:47+07:00","2026-07-30","TOPUP","WALLET_TOPUP","EXT-7407260","Hj. Ayu Hartono","ID","","DEV-000328","198.51.100.197","SETTLED"
"TXN-000011065","ACC-0000366","OUT","88845.00","IDR","2026-07-30T13:42:10+07:00","2026-07-30","QRIS","MERCHANT_PAYMENT","EXT-4727557","H. Eka Suryadi","ID","MER-00023","DEV-000255","203.0.113.23","SETTLED"
"TXN-000011115","ACC-0000368","OUT","121778.00","IDR","2026-07-30T10:44:46+07:00","2026-07-30","TOPUP","WALLET_TOPUP","EXT-5679362","Anggun Suryadi","ID","","DEV-000210","203.0.113.207","SETTLED"
"TXN-000011174","ACC-0000371","IN","384671.00","IDR","2026-07-30T17:56:02+07:00","2026-07-30","PAYMENT","BILL_PAYMENT","EXT-5439369","H. Tono Maulana","ID","","DEV-000184","203.0.113.207","SETTLED"
"TXN-000011338","ACC-0000376","IN","9830.00","IDR","2026-07-30T18:36:36+07:00","2026-07-30","PAYMENT","BILL_PAYMENT","EXT-6601121","Ir. Bayu Simatupang","ID","","DEV-000022","198.51.100.19","SETTLED"
"TXN-000011353","ACC-0000376","IN","4436.00","IDR","2026-07-30T18:29:39+07:00","2026-07-30","TOPUP","WALLET_TOPUP","EXT-9278046","Putri Maulana","ID","","DEV-000308","198.51.100.89","SETTLED"
"TXN-000011968","ACC-0000395","OUT","198738.00","IDR","2026-07-30T15:31:22+07:00","2026-07-30","TOPUP","WALLET_TOPUP","EXT-7237458","Gita Suryadi","ID","","DEV-000249","198.51.100.189","SETTLED"
"TXN-000012265","ACC-0000404","OUT","130774.00","IDR","2026-07-30T12:45:41+07:00","2026-07-30","PAYMENT","BILL_PAYMENT","EXT-4557998","Ayu Maulana","ID","","DEV-000192","203.0.113.136","SETTLED"
"TXN-000012290","ACC-0000405","IN","34028.00","IDR","2026-07-30T06:12:35+07:00","2026-07-30","TOPUP","WALLET_TOPUP","EXT-3673279","Bagus Nanda Halim","ID","","DEV-000196","203.0.113.57","SETTLED"
"TXN-000012338","ACC-0000407","OUT","43969.00","IDR","2026-07-30T11:32:38+07:00","2026-07-30","TOPUP","WALLET_TOPUP","EXT-9059376","Ir. Siti Mega Siregar","ID","","DEV-000272","198.51.100.40","SETTLED"
"TXN-000012344","ACC-0000407","OUT","4956.00","IDR","2026-07-30T08:58:07+07:00","2026-07-30","TOPUP","WALLET_TOPUP","EXT-2167479","Ir. Ayu Hidayat","ID","","DEV-000272","198.51.100.249","SETTLED"
"TXN-000012475","ACC-0000413","OUT","73435.00","IDR","2026-07-30T12:22:07+07:00","2026-07-30","PAYMENT","BILL_PAYMENT","EXT-7413061","H. Fajar Setiawan","ID","","DEV-000489","198.51.100.177","SETTLED"
"TXN-000012539","ACC-0000414","OUT","50060.00","IDR","2026-07-30T10:11:30+07:00","2026-07-30","QRIS","MERCHANT_PAYMENT","EXT-6653776","Tono Bayu Setiawan","ID","MER-00040","DEV-000003","198.51.100.31","SETTLED"
"TXN-000012851","ACC-0000428","OUT","572357.00","IDR","2026-07-30T13:28:19+07:00","2026-07-30","PAYMENT","BILL_PAYMENT","EXT-7113927","Putri Putri Santoso","ID","","DEV-000254","203.0.113.54","SETTLED"
"TXN-000012880","ACC-0000429","OUT","507938.00","IDR","2026-07-30T09:18:22+07:00","2026-07-30","TRANSFER","P2P_TRANSFER","EXT-2369545","Vina Nugroho","ID","","DEV-000119","203.0.113.86","SETTLED"
"TXN-000012995","ACC-0000432","IN","156759.00","IDR","2026-07-30T08:03:10+07:00","2026-07-30","TRANSFER","P2P_TRANSFER","EXT-4539387","Oki Bayu Ramadhan","ID","","DEV-000254","203.0.113.111","SETTLED"
"TXN-000013037","ACC-0000432","OUT","789214.00","IDR","2026-07-30T16:16:01+07:00","2026-07-30","TRANSFER","P2P_TRANSFER","EXT-7690692","Kartika Saputra","ID","","DEV-000321","198.51.100.170","SETTLED"
"TXN-000013542","ACC-0000451","OUT","72129.00","IDR","2026-07-30T18:16:56+07:00","2026-07-30","PAYMENT","BILL_PAYMENT","EXT-1393757","Dian Adi Nugroho","ID","","DEV-000301","198.51.100.196","SETTLED"
"TXN-000013581","ACC-0000452","OUT","188130.00","IDR","2026-07-30T12:53:27+07:00","2026-07-30","QRIS","MERCHANT_PAYMENT","EXT-7801583","Drs. Cahya Ramadhan","ID","MER-00053","DEV-000134","203.0.113.98","SETTLED"
"TXN-000013628","ACC-0000453","IN","97043.00","IDR","2026-07-30T18:47:01+07:00","2026-07-30","TOPUP","WALLET_TOPUP","EXT-8671128","Nanda Simatupang","ID","","DEV-000493","198.51.100.110","SETTLED"
"TXN-000013710","ACC-0000456","IN","34351.00","IDR","2026-07-30T07:10:13+07:00","2026-07-30","TRANSFER","P2P_TRANSFER","EXT-7763287","H. Joko Simatupang","ID","","DEV-000484","198.51.100.90","SETTLED"
"TXN-000013737","ACC-0000456","OUT","106717.00","IDR","2026-07-30T18:27:57+07:00","2026-07-30","TRANSFER","P2P_TRANSFER","EXT-7562907","Gita Gunawan","ID","","DEV-000484","198.51.100.160","SETTLED"
"TXN-000013752","ACC-0000457","OUT","297208.00","IDR","2026-07-30T23:51:44+07:00","2026-07-30","TOPUP","WALLET_TOPUP","EXT-7970067","Fajar Pratama","ID","","DEV-000295","203.0.113.173","SETTLED"
"TXN-000013838","ACC-0000459","OUT","1062152.00","IDR","2026-07-30T18:11:46+07:00","2026-07-30","TOPUP","WALLET_TOPUP","EXT-7878030","Hj. Mega Wijaya","ID","","DEV-000329","198.51.100.83","SETTLED"
"TXN-000014203","ACC-0000468","OUT","55835.00","IDR","2026-07-30T17:29:43+07:00","2026-07-30","QRIS","MERCHANT_PAYMENT","EXT-7557229","Bagus Permana","ID","MER-00028","DEV-000291","203.0.113.36","SETTLED"
"TXN-000014227","ACC-0000469","OUT","111476.00","IDR","2026-07-30T15:57:16+07:00","2026-07-30","TRANSFER","P2P_TRANSFER","EXT-3782440","Dra. Citra Halim","ID","","DEV-000197","198.51.100.96","SETTLED"
"TXN-000014330","ACC-0000473","IN","80964.00","IDR","2026-07-30T09:26:12+07:00","2026-07-30","QRIS","MERCHANT_PAYMENT","EXT-5205848","Yuda Permana","ID","MER-00038","DEV-000153","198.51.100.230","SETTLED"
"TXN-000014330","ACC-0000473","IN","80964.00","IDR","2026-07-30T09:26:12+07:00","2026-07-30","QRIS","MERCHANT_PAYMENT","EXT-5205848","Yuda Permana","ID","MER-00038","DEV-000153","198.51.100.230","SETTLED"
"TXN-000014343","ACC-0000474","OUT","1305.00","IDR","2026-07-30T20:15:59+07:00","2026-07-30","TRANSFER","P2P_TRANSFER","EXT-5159041","Indah Setiawan","ID","","DEV-000191","203.0.113.58","SETTLED"
"TXN-000014413","ACC-0000475","IN","57665.00","IDR","2026-07-30T20:51:42+07:00","2026-07-30","TRANSFER","P2P_TRANSFER","","Eka Suryadi","ID","","DEV-000349","203.0.113.7","SETTLED"
"TXN-000015083","ACC-0000497","IN","81509.00","IDR","2026-07-30T21:55:38+07:00","2026-07-30","QRIS","MERCHANT_PAYMENT","EXT-8788930","Ir. Sari Hidayat","ID","MER-00034","DEV-000353","198.51.100.32","SETTLED"
"TXN-000015189","ACC-0000500","OUT","225110.00","IDR","2026-07-30T10:01:26+07:00","2026-07-30","QRIS","MERCHANT_PAYMENT","EXT-9076368","Fajar Setiawan","ID","MER-00068","DEV-000060","203.0.113.104","SETTLED"
"TXN-000015284","ACC-0000503","OUT","96339.00","IDR","2026-07-30T10:12:24+07:00","2026-07-30","TRANSFER","P2P_TRANSFER","EXT-8873710","Indah Santoso","ID","","DEV-000313","203.0.113.233","SETTLED"
"TXN-000015571","ACC-0000511","IN","141434.00","IDR","2026-07-30T14:48:53+07:00","2026-07-30","PAYMENT","BILL_PAYMENT","EXT-2446124","Citra Nugroho","ID","","DEV-000339","198.51.100.233","SETTLED"
"TXN-000015635","ACC-0000512","OUT","76828.00","IDR","2026-07-30T18:37:35+07:00","2026-07-30","TRANSFER","P2P_TRANSFER","EXT-7392226","Ir. Citra Permana","ID","","DEV-000146","198.51.100.206","REVERSED"
"TXN-000015941","ACC-0000519","OUT","42396.00","IDR","2026-07-30T13:43:27+07:00","2026-07-30","TOPUP","WALLET_TOPUP","EXT-7484969","Hj. Rina Anggraini","ID","","DEV-000155","198.51.100.198","SETTLED"
"TXN-000015952","ACC-0000519","IN","11735.00","IDR","2026-07-30T10:04:17+07:00","2026-07-30","TOPUP","WALLET_TOPUP","EXT-8544054","Hj. Dewi Anggun Lubis","ID","","DEV-000155","203.0.113.200","SETTLED"
"TXN-000016141","ACC-0000527","OUT","47179.00","IDR","2026-07-30T08:28:14+07:00","2026-07-30","QRIS","MERCHANT_PAYMENT","EXT-4894633","Adi Oki Suryadi","ID","MER-00009","DEV-000467","198.51.100.211","SETTLED"
"TXN-000016174","ACC-0000527","OUT","49122.00","IDR","2026-07-30T12:11:19+07:00","2026-07-30","QRIS","MERCHANT_PAYMENT","EXT-9345284","Ir. Hadi Lubis","ID","MER-00040","DEV-000467","203.0.113.238","SETTLED"
"TXN-000016174","ACC-0000527","OUT","49122.00","IDR","2026-07-30T12:11:19+07:00","2026-07-30","QRIS","MERCHANT_PAYMENT","EXT-9345284","Ir. Hadi Lubis","ID","MER-00040","DEV-000467","203.0.113.238","SETTLED"
"TXN-000016311","ACC-0000534","IN","52469.00","IDR","2026-07-30T15:25:03+07:00","2026-07-30","QRIS","MERCHANT_PAYMENT","EXT-6254161","Drs. Iwan Gunawan","ID","MER-00050","DEV-000184","198.51.100.233","SETTLED"
"TXN-000016390","ACC-0000535","IN","18018.00","IDR","2026-07-30T20:50:27+07:00","2026-07-30","PAYMENT","BILL_PAYMENT","EXT-3104887","Gilang Simatupang","ID","","DEV-000353","203.0.113.111","SETTLED"
"TXN-000016512","ACC-0000539","OUT","77356.00","IDR","2026-07-30T20:17:37+07:00","2026-07-30","QRIS","MERCHANT_PAYMENT","EXT-7805637","Indah Umi Maulana","ID","MER-00037","DEV-000102","203.0.113.176","SETTLED"
"TXN-000016605","ACC-0000540","OUT","74083.00","IDR","2026-07-30T13:38:01+07:00","2026-07-30","TRANSFER","P2P_TRANSFER","EXT-2749642","Ir. Gilang Bayu Suryadi","ID","","DEV-000176","203.0.113.227","SETTLED"
"TXN-000016987","ACC-0000552","IN","5501.00","IDR","2026-07-30T17:56:59+07:00","2026-07-30","PAYMENT","BILL_PAYMENT","EXT-1000290","Mega Setiawan","ID","","DEV-000354","198.51.100.27","SETTLED"
"TXN-000017011","ACC-0000553","OUT","27757.00","IDR","2026-07-30T20:39:32+07:00","2026-07-30","PAYMENT","BILL_PAYMENT","EXT-1597918","Rina Gunawan","ID","","DEV-000446","198.51.100.158","REVERSED"
"TXN-000017090","ACC-0000555","OUT","23137.00","IDR","2026-07-30T15:43:48+07:00","2026-07-30","TRANSFER","P2P_TRANSFER","EXT-4906363","Mega Gunawan","ID","","DEV-000062","198.51.100.158","SETTLED"
"TXN-000017153","ACC-0000559","OUT","116667.00","IDR","2026-07-30T08:10:43+07:00","2026-07-30","QRIS","MERCHANT_PAYMENT","EXT-2075830","Cahya Setiawan","ID","MER-00051","DEV-000117","198.51.100.104","SETTLED"
"TXN-000017215","ACC-0000612","IN","75351.00","IDR","2026-07-30T10:50:58+07:00","2026-07-30","PAYMENT","MERCHANT_PAYMENT","EXT-6805024","Drs. Dian Fajar Pratama","ID","MER-00008","DEV-000172","203.0.113.136","SETTLED"
"TXN-000017279","ACC-0000615","IN","189227.00","IDR","2026-07-30T11:47:39+07:00","2026-07-30","PAYMENT","MERCHANT_PAYMENT","EXT-5228226","Adi Wijaya","ID","MER-00061","DEV-000403","203.0.113.23","SETTLED"
"TXN-000017602","ACC-0000631","IN","183045.00","IDR","2026-07-30T17:34:09+07:00","2026-07-30","PAYMENT","MERCHANT_PAYMENT","EXT-7655558","Anggun Setiawan","ID","MER-00071","DEV-000112","203.0.113.120","SETTLED"
"TXN-000017611","ACC-0000631","IN","1183849.00","IDR","2026-07-30T11:48:47+07:00","2026-07-30","PAYMENT","MERCHANT_PAYMENT","EXT-8113581","Drs. Cahya Hartono","ID","MER-00044","","203.0.113.15","SETTLED"
"TXN-000017733","ACC-0000635","IN","77102.00","IDR","2026-07-30T15:41:33+07:00","2026-07-30","PAYMENT","MERCHANT_PAYMENT","EXT-8995342","Bayu Bayu Suryadi","ID","MER-00003","DEV-000386","198.51.100.184","SETTLED"
"TXN-000018022","ACC-0000647","IN","831289.00","IDR","2026-07-30T22:29:13+07:00","2026-07-30","PAYMENT","MERCHANT_PAYMENT","EXT-2116955","Dra. Siti Lubis","ID","MER-00008","DEV-000090","203.0.113.141","SETTLED"
"TXN-000018314","ACC-0000655","IN","86578.00","IDR","2026-07-30T11:31:03+07:00","2026-07-30","PAYMENT","MERCHANT_PAYMENT","EXT-7799833","Fajar Tono Kusuma","ID","MER-00033","DEV-000271","198.51.100.28","SETTLED"
"TXN-000018390","ACC-0000658","IN","228751.00","IDR","2026-07-30T17:54:59+07:00","2026-07-30","PAYMENT","MERCHANT_PAYMENT","EXT-9279883","Dra. Citra Citra Kusuma","ID","MER-00057","DEV-000457","198.51.100.116","SETTLED"
"TXN-000018517","ACC-0000660","IN","30821.00","IDR","2026-07-30T16:15:05+07:00","2026-07-30","PAYMENT","MERCHANT_PAYMENT","EXT-3702978","Rahmat Yuda Suryadi","ID","MER-00018","DEV-000071","198.51.100.172","SETTLED"
"TXN-000018712","ACC-0000665","IN","1327787.00","IDR","2026-07-30T19:41:21+07:00","2026-07-30","PAYMENT","MERCHANT_PAYMENT","EXT-3947807","Wahyu Siregar","ID","MER-00064","DEV-000306","198.51.100.56","SETTLED"
"TXN-000018801","ACC-0000668","IN","744752.00","IDR","2026-07-30T16:37:35+07:00","2026-07-30","PAYMENT","MERCHANT_PAYMENT","EXT-1610142","Wahyu Situmorang","ID","MER-00060","DEV-000409","203.0.113.240","SETTLED"
"TXN-000019327","ACC-0000679","IN","160502.00","IDR","2026-07-30T21:50:57+07:00","2026-07-30","PAYMENT","MERCHANT_PAYMENT","EXT-5090156","Gilang Saputra","ID","MER-00042","DEV-000443","198.51.100.86","SETTLED"
"TXN-000019402","ACC-0000682","IN","8037.00","IDR","2026-07-30T16:21:19+07:00","2026-07-30","PAYMENT","MERCHANT_PAYMENT","EXT-2248590","Adi Nugroho","ID","MER-00026","DEV-000080","203.0.113.148","SETTLED"
"TXN-000019475","ACC-0000686","IN","1359740.00","IDR","2026-07-30T10:26:46+07:00","2026-07-30","PAYMENT","MERCHANT_PAYMENT","EXT-5542864","H. Tono Cahya Simatupang","ID","MER-00034","DEV-000497","198.51.100.244","SETTLED"
"TXN-000019728","ACC-0000380","OUT","248270606.00","IDR","2026-07-30T16:37:26+07:00","2026-07-30","REMITTANCE","INBOUND_REMITTANCE","EXT-5880067","Hj. Putri Ramadhan","SC","","","198.51.100.41","SETTLED"
"TXN-000020014","ACC-0000207","IN","14153026.00","IDR","2026-07-30T09:17:43+07:00","2026-07-30","TRANSFER","P2P_TRANSFER","EXT-6442832","Drs. Adi Siregar","ID","","","198.51.100.142","PENDING"
"TXN-000000129","ACC-0000005","OUT","25167.00","IDR","2026-07-31T09:24:44+07:00","2026-07-31","TRANSFER","P2P_TRANSFER","EXT-7713245","Drs. Dian Hidayat","ID","","DEV-000471","203.0.113.120","SETTLED"
"TXN-000000239","ACC-0000007","IN","21187.00","IDR","2026-07-31T08:06:27+07:00","2026-07-31","TRANSFER","P2P_TRANSFER","EXT-8683207","Yuda Situmorang","ID","","DEV-000257","198.51.100.84","SETTLED"
"TXN-000000281","ACC-0000009","OUT","100345.00","IDR","2026-07-31T20:01:37+07:00","2026-07-31","QRIS","MERCHANT_PAYMENT","EXT-8195249","Dra. Dewi Kartika Situmorang","ID","MER-00040","","198.51.100.89","SETTLED"
"TXN-000000404","ACC-0000013","OUT","68464.00","IDR","2026-07-31T16:51:57+07:00","2026-07-31","TOPUP","WALLET_TOPUP","EXT-4262293","Lestari Wijaya","ID","","DEV-000490","203.0.113.182","SETTLED"
"TXN-000000525","ACC-0000015","IN","356776.00","IDR","2026-07-31T14:10:01+07:00","2026-07-31","PAYMENT","BILL_PAYMENT","EXT-4211950","Gita Situmorang","ID","","DEV-000210","198.51.100.79","SETTLED"
"TXN-000000670","ACC-0000020","IN","83307.00","IDR","2026-07-31T10:56:17+07:00","2026-07-31","PAYMENT","BILL_PAYMENT","EXT-6590738","Indah Simatupang","ID","","DEV-000048","198.51.100.39","SETTLED"
"TXN-000001005","ACC-0000031","OUT","182273.00","IDR","2026-07-31T16:22:28+07:00","2026-07-31","TRANSFER","P2P_TRANSFER","EXT-4596614","Putri Halim","ID","","DEV-000104","198.51.100.97","SETTLED"
"TXN-000001009","ACC-0000031","OUT","222462.00","IDR","2026-07-31T19:46:23+07:00","2026-07-31","TRANSFER","P2P_TRANSFER","EXT-6303130","Adi Situmorang","ID","","DEV-000104","203.0.113.231","SETTLED"
"TXN-000001378","ACC-0000044","IN","8953.00","IDR","2026-07-31T10:36:08+07:00","2026-07-31","TOPUP","WALLET_TOPUP","EXT-9165432","Hj. Gita Gunawan","ID","","DEV-000087","203.0.113.2","REVERSED"
"TXN-000001672","ACC-0000056","OUT","19437.00","IDR","2026-07-31T06:45:53+07:00","2026-07-31","PAYMENT","BILL_PAYMENT","EXT-5594664","Lestari Gunawan","ID","","DEV-000083","198.51.100.252","SETTLED"
"TXN-000001823","ACC-0000062","IN","14084.00","IDR","2026-07-31T08:50:16+07:00","2026-07-31","TOPUP","WALLET_TOPUP","EXT-9020906","Dra. Mega Simatupang","ID","","DEV-000269","198.51.100.166","SETTLED"
"TXN-000002084","ACC-0000070","OUT","48891.00","IDR","2026-07-31T17:03:13+07:00","2026-07-31","TRANSFER","P2P_TRANSFER","EXT-4645285","Cahya Saputra","ID","","DEV-000274","198.51.100.90","SETTLED"
"TXN-000002258","ACC-0000077","IN","306514.00","IDR","2026-07-31T19:25:27+07:00","2026-07-31","TRANSFER","P2P_TRANSFER","EXT-8103973","Yuda Anggraini","ID","","DEV-000455","203.0.113.65","SETTLED"
"TXN-000002337","ACC-0000079","IN","99766.00","IDR","2026-07-31T08:31:26+07:00","2026-07-31","QRIS","MERCHANT_PAYMENT","EXT-8394946","H. Dian Permana","ID","MER-00045","DEV-000170","203.0.113.184","SETTLED"
"TXN-000002688","ACC-0000093","OUT","309837.00","IDR","2026-07-31T19:06:06+07:00","2026-07-31","TRANSFER","P2P_TRANSFER","EXT-7039294","Vina Hartono","ID","","DEV-000151","198.51.100.214","SETTLED"
"TXN-000002769","ACC-0000094","OUT","121977.00","IDR","2026-07-31T19:42:26+07:00","2026-07-31","QRIS","MERCHANT_PAYMENT","EXT-3220378","Rina Saputra","ID","MER-00024","DEV-000487","198.51.100.85","SETTLED"
"TXN-000002828","ACC-0000096","OUT","41202.00","IDR","2026-07-31T19:00:55+07:00","2026-07-31","QRIS","MERCHANT_PAYMENT","EXT-4688093","Sari Vina Santoso","ID","MER-00023","DEV-000440","198.51.100.134","SETTLED"
"TXN-000002864","ACC-0000097","IN","646146.00","IDR","2026-07-31T23:35:27+07:00","2026-07-31","TOPUP","WALLET_TOPUP","EXT-8432119","Anggun Setiawan","ID","","DEV-000412","198.51.100.175","SETTLED"
"TXN-000003131","ACC-0000105","IN","51818.00","IDR","2026-07-31T07:27:49+07:00","2026-07-31","QRIS","MERCHANT_PAYMENT","EXT-7850379","Wahyu Hadi Lubis","ID","MER-00007","DEV-000064","198.51.100.137","SETTLED"
