"source_transaction_reference","source_account_id","direction","amount_original","currency_original","value_datetime","business_date","channel","transaction_type","counterparty_reference","counterparty_name","counterparty_country","source_merchant_id","source_device_id","ip_address","status_from_source"
"TXN-000001411","ACC-0000042","OUT","85432.00","IDR","2026-06-24T20:34:51+07:00","2026-06-24","QRIS","MERCHANT_PAYMENT","EXT-4117007","Gita Lestari Ramadhan","ID","MER-00008","DEV-000065","203.0.113.29","SETTLED"
"TXN-000001434","ACC-0000042","OUT","47872.00","IDR","2026-06-24T18:48:19+07:00","2026-06-24","TRANSFER","P2P_TRANSFER","EXT-9080456","Bayu Nugroho","ID","","DEV-000065","198.51.100.213","REVERSED"
"TXN-000001589","ACC-0000050","OUT","33705.00","IDR","2026-06-24T17:47:45+07:00","2026-06-24","PAYMENT","BILL_PAYMENT","EXT-2884802","Hj. Citra Ramadhan","ID","","DEV-000017","198.51.100.113","SETTLED"
"TXN-000001652","ACC-0000051","IN","46133.00","IDR","2026-06-24T10:59:48+07:00","2026-06-24","TOPUP","WALLET_TOPUP","EXT-4686943","Ir. Oki Kusuma","ID","","","203.0.113.49","SETTLED"
"TXN-000001717","ACC-0000053","OUT","35314.00","IDR","2026-06-24T11:46:39+07:00","2026-06-24","TRANSFER","P2P_TRANSFER","EXT-9294067","Umi Nugroho","ID","","DEV-000038","198.51.100.186","SETTLED"
"TXN-000001834","ACC-0000057","IN","66112.00","IDR","2026-06-24T22:48:17+07:00","2026-06-24","TOPUP","WALLET_TOPUP","EXT-9533515","Ayu Gita Pratama","ID","","DEV-000074","198.51.100.72","SETTLED"
"TXN-000001842","ACC-0000057","OUT","70453.00","IDR","2026-06-24T10:16:39+07:00","2026-06-24","TOPUP","WALLET_TOPUP","EXT-4166599","Anggun Setiawan","ID","","DEV-000074","203.0.113.71","SETTLED"
"TXN-000002294","ACC-0000076","IN","48832.00","IDR","2026-06-24T16:13:25+07:00","2026-06-24","QRIS","MERCHANT_PAYMENT","EXT-6518661","Zahra Indah Kusuma","ID","MER-00002","DEV-000096","203.0.113.90","SETTLED"
"TXN-000002736","ACC-0000089","IN","52210.00","IDR","2026-06-24T16:08:11+07:00","2026-06-24","QRIS","MERCHANT_PAYMENT","EXT-2267587","Ir. Nanda Iwan Permana","ID","MER-00012","DEV-000008","203.0.113.60","SETTLED"
"TXN-000002860","ACC-0000092","IN","124285.00","IDR","2026-06-24T11:45:17+07:00","2026-06-24","QRIS","MERCHANT_PAYMENT","EXT-1403253","Hj. Zahra Gunawan","ID","MER-00013","DEV-000066","198.51.100.221","SETTLED"
"TXN-000002906","ACC-0000093","OUT","93578.00","IDR","2026-06-24T19:41:42+07:00","2026-06-24","TRANSFER","P2P_TRANSFER","EXT-3779460","Mega Setiawan","ID","","DEV-000100","198.51.100.81","SETTLED"
"TXN-000002963","ACC-0000095","IN","55145.00","IDR","2026-06-24T22:02:32+07:00","2026-06-24","QRIS","MERCHANT_PAYMENT","EXT-3802034","Adi Joko Halim","ID","MER-00001","DEV-000033","198.51.100.141","SETTLED"
"TXN-000003039","ACC-0000097","OUT","20562.00","IDR","2026-06-24T10:43:03+07:00","2026-06-24","TOPUP","WALLET_TOPUP","EXT-8264788","Ir. Dian Wijaya","ID","","DEV-000018","198.51.100.240","SETTLED"
"TXN-000003115","ACC-0000099","IN","48031.00","IDR","2026-06-24T10:06:25+07:00","2026-06-24","TOPUP","WALLET_TOPUP","EXT-9145613","Dewi Gunawan","ID","","DEV-000077","198.51.100.116","SETTLED"
"TXN-000003242","ACC-0000101","OUT","368749.00","IDR","2026-06-24T17:44:55+07:00","2026-06-24","TOPUP","WALLET_TOPUP","EXT-1669378","Ir. Fajar Hidayat","ID","","DEV-000064","198.51.100.182","SETTLED"
"TXN-000003495","ACC-0000121","IN","1703389.00","IDR","2026-06-24T20:13:33+07:00","2026-06-24","PAYMENT","MERCHANT_PAYMENT","EXT-9499446","Drs. Fajar Nugroho","ID","MER-00003","DEV-000048","203.0.113.233","SETTLED"
"TXN-000003555","ACC-0000124","IN","198025.00","IDR","2026-06-24T12:13:54+07:00","2026-06-24","PAYMENT","MERCHANT_PAYMENT","EXT-3721487","Bayu Santoso","ID","MER-00001","DEV-000094","198.51.100.83","SETTLED"
"TXN-000003639","ACC-0000127","IN","1667162.00","IDR","2026-06-24T11:04:13+07:00","2026-06-24","PAYMENT","MERCHANT_PAYMENT","EXT-3893322","Nanda Wahyu Anggraini","ID","MER-00004","DEV-000088","198.51.100.201","SETTLED"
"TXN-000003704","ACC-0000129","IN","74311.00","IDR","2026-06-24T12:09:02+07:00","2026-06-24","PAYMENT","MERCHANT_PAYMENT","EXT-8549132","Gilang Bagus Simatupang","ID","MER-00010","DEV-000019","198.51.100.115","SETTLED"
"TXN-000003734","ACC-0000130","IN","273422.00","IDR","2026-06-24T20:33:49+07:00","2026-06-24","PAYMENT","MERCHANT_PAYMENT","EXT-4228246","Dra. Citra Ramadhan","ID","MER-00009","DEV-000071","198.51.100.16","SETTLED"
"TXN-000004154","ACC-0000124","IN","100000000.00","IDR","2026-06-24T19:38:08+07:00","2026-06-24","CASH","CASH_DEPOSIT","EXT-3813845","Ir. Rahmat Wijaya","ID","","","198.51.100.116","SETTLED"
"TXN-000000009","ACC-0000001","IN","22317.00","IDR","2026-06-25T15:56:08+07:00","2026-06-25","TOPUP","WALLET_TOPUP","EXT-9409917","Wulan Santoso","ID","","DEV-000041","198.51.100.222","SETTLED"
"TXN-000000037","ACC-0000002","IN","13205.00","IDR","2026-06-25T10:41:24+07:00","2026-06-25","TOPUP","WALLET_TOPUP","EXT-1534539","Ir. Nanda Nanda Gunawan","ID","","DEV-000017","198.51.100.208","SETTLED"
"TXN-000000141","ACC-0000005","OUT","99672.00","IDR","2026-06-25T11:18:33+07:00","2026-06-25","PAYMENT","BILL_PAYMENT","EXT-5279357","Ir. Kartika Kartika Hartono","ID","","DEV-000082","198.51.100.33","SETTLED"
"TXN-000000304","ACC-0000011","OUT","74266.00","IDR","2026-06-25T16:24:33+07:00","2026-06-25","TRANSFER","P2P_TRANSFER","EXT-8717667","Ir. Ayu Maulana","ID","","DEV-000084","203.0.113.128","SETTLED"
"TXN-000000434","ACC-0000014","OUT","56495.00","IDR","2026-06-25T11:55:03+07:00","2026-06-25","PAYMENT","BILL_PAYMENT","EXT-1081339","Oki Anggraini","ID","","DEV-000081","198.51.100.173","PENDING"
"TXN-000000515","ACC-0000015","OUT","47314.00","IDR","2026-06-25T09:23:31+07:00","2026-06-25","PAYMENT","BILL_PAYMENT","EXT-9722735","Rina Simatupang","ID","","DEV-000063","198.51.100.105","SETTLED"
"TXN-000000546","ACC-0000015","OUT","102312.00","IDR","2026-06-25T14:48:03+07:00","2026-06-25","TRANSFER","P2P_TRANSFER","EXT-9977212","Rahmat Dian Anggraini","ID","","DEV-000063","203.0.113.146","SETTLED"
"TXN-000000749","ACC-0000021","OUT","30896.00","IDR","2026-06-25T19:20:05+07:00","2026-06-25","QRIS","MERCHANT_PAYMENT","EXT-1096108","Hj. Vina Kusuma","ID","MER-00010","DEV-000007","198.51.100.235","SETTLED"
"TXN-000000921","ACC-0000025","IN","40509.00","IDR","2026-06-25T10:06:40+07:00","2026-06-25","TOPUP","WALLET_TOPUP","EXT-1746983","Wulan Lestari Hidayat","ID","","DEV-000016","198.51.100.146","PENDING"
"TXN-000000998","ACC-0000027","OUT","65923.00","IDR","2026-06-25T15:48:44+07:00","2026-06-25","TRANSFER","P2P_TRANSFER","EXT-5223395","Adi Halim","ID","","DEV-000014","198.51.100.49","SETTLED"
"TXN-000001017","ACC-0000027","OUT","184935.00","IDR","2026-06-25T19:53:49+07:00","2026-06-25","TRANSFER","P2P_TRANSFER","EXT-5671760","Ir. Hadi Simatupang","ID","","DEV-000014","198.51.100.51","SETTLED"
"TXN-000001305","ACC-0000035","OUT","8085.00","IDR","2026-06-25T20:27:17+07:00","2026-06-25","QRIS","MERCHANT_PAYMENT","EXT-7935242","Vina Setiawan","ID","MER-00002","DEV-000098","203.0.113.104","SETTLED"
"TXN-000001377","ACC-0000040","OUT","33657.00","IDR","2026-06-25T22:02:46+07:00","2026-06-25","TOPUP","WALLET_TOPUP","EXT-2651034","Ir. Nanda Situmorang","ID","","DEV-000051","198.51.100.126","REVERSED"
"TXN-000001630","ACC-0000051","OUT","84917.00","IDR","2026-06-25T11:18:17+07:00","2026-06-25","PAYMENT","BILL_PAYMENT","EXT-8952743","Citra Sari Saputra","ID","","","198.51.100.145","SETTLED"
"TXN-000001707","ACC-0000053","IN","198966.00","IDR","2026-06-25T08:59:30+07:00","2026-06-25","QRIS","MERCHANT_PAYMENT","EXT-5887726","Sari Maulana","ID","MER-00012","DEV-000038","203.0.113.84","SETTLED"
"TXN-000001757","ACC-0000055","OUT","38763.00","IDR","2026-06-25T18:50:28+07:00","2026-06-25","QRIS","MERCHANT_PAYMENT","EXT-3458609","Ir. Putri Maulana","ID","MER-00011","DEV-000022","203.0.113.16","SETTLED"
"TXN-000002046","ACC-0000065","OUT","109587.00","IDR","2026-06-25T17:45:01+07:00","2026-06-25","TOPUP","WALLET_TOPUP","EXT-6804653","Ir. Bayu Maulana","ID","","DEV-000016","203.0.113.134","SETTLED"
"TXN-000002046","ACC-0000065","OUT","109587.00","IDR","2026-06-25T17:45:01+07:00","2026-06-25","TOPUP","WALLET_TOPUP","EXT-6804653","Ir. Bayu Maulana","ID","","DEV-000016","203.0.113.134","SETTLED"
"TXN-000002058","ACC-0000065","OUT","33242.00","IDR","2026-06-25T22:59:56+07:00","2026-06-25","QRIS","MERCHANT_PAYMENT","EXT-6125169","Wahyu Halim","ID","MER-00013","DEV-000016","198.51.100.192","SETTLED"
"TXN-000002107","ACC-0000067","OUT","95156.00","IDR","2026-06-25T19:14:35+07:00","2026-06-25","TRANSFER","P2P_TRANSFER","EXT-7878520","Rina Kartika Nugroho","ID","","DEV-000083","198.51.100.24","SETTLED"
"TXN-000002368","ACC-0000079","IN","51166.00","IDR","2026-06-25T18:20:03+07:00","2026-06-25","TRANSFER","P2P_TRANSFER","EXT-8205881","Dian Ramadhan","ID","","DEV-000057","203.0.113.227","SETTLED"
"TXN-000002589","ACC-0000084","IN","165471.00","IDR","2026-06-25T12:13:41+07:00","2026-06-25","QRIS","MERCHANT_PAYMENT","EXT-1872994","Dra. Putri Nugroho","ID","MER-00001","DEV-000071","198.51.100.214","SETTLED"
"TXN-000002683","ACC-0000087","OUT","434289.00","IDR","2026-06-25T19:50:27+07:00","2026-06-25","PAYMENT","BILL_PAYMENT","EXT-6823975","Ir. Cahya Siregar","ID","","","203.0.113.246","SETTLED"
"TXN-000002776","ACC-0000091","IN","59852.00","IDR","2026-06-25T09:02:49+07:00","2026-06-25","TOPUP","WALLET_TOPUP","EXT-6819117","Drs. Fajar Hidayat","ID","","","203.0.113.46","SETTLED"
"TXN-000003021","ACC-0000097","IN","95451.00","IDR","2026-06-25T21:30:03+07:00","2026-06-25","TRANSFER","P2P_TRANSFER","EXT-3759637","Gita Citra Ramadhan","ID","","DEV-000018","203.0.113.98","SETTLED"
"TXN-000003072","ACC-0000097","OUT","120308.00","IDR","25/06/2026 18:33","2026-06-25","TRANSFER","P2P_TRANSFER","EXT-9120633","Hadi Situmorang","ID","","DEV-000018","198.51.100.20","SETTLED"
"TXN-000003093","ACC-0000098","OUT","69168.00","IDR","2026-06-25T07:50:55+07:00","2026-06-25","TOPUP","WALLET_TOPUP","EXT-9077667","Rina Anggraini","ID","","","198.51.100.174","PENDING"
"TXN-000003217","ACC-0000101","OUT","45117.00","IDR","2026-06-25T11:30:22+07:00","2026-06-25","QRIS","MERCHANT_PAYMENT","EXT-6632039","Dian Nugroho","ID","MER-00003","DEV-000064","198.51.100.216","SETTLED"
"TXN-000003388","ACC-0000106","OUT","46844.00","IDR","2026-06-25T20:52:10+07:00","2026-06-25","TRANSFER","P2P_TRANSFER","EXT-9471978","Tono Halim","ID","","DEV-000034","203.0.113.133","SETTLED"
"TXN-000003558","ACC-0000124","IN","100486.00","ID","2026-06-25T14:48:51+07:00","2026-06-25","PAYMENT","MERCHANT_PAYMENT","EXT-3094609","Kartika Kusuma","ID","MER-00014","DEV-000055","203.0.113.232","SETTLED"
"TXN-000003570","ACC-0000124","IN","40022.00","IDR","2026-06-25T23:58:27+07:00","2026-06-25","PAYMENT","MERCHANT_PAYMENT","","Lestari Siregar","ID","MER-00013","DEV-000094","203.0.113.155","SETTLED"
"TXN-000003574","ACC-0000124","IN","595118.00","IDR","2026-06-25T20:47:06+07:00","2026-06-25","PAYMENT","MERCHANT_PAYMENT","EXT-5024354","Bayu Setiawan","ID","MER-00010","DEV-000030","198.51.100.36","SETTLED"
"TXN-000003590","ACC-0000125","IN","108059.00","IDR","2026-06-25T15:06:24+07:00","2026-06-25","PAYMENT","MERCHANT_PAYMENT","EXT-8691929","Zahra Anggraini","ID","MER-00010","DEV-000038","198.51.100.82","SETTLED"
"TXN-000003816","ACC-0000131","IN","188572.00","IDR","2026-06-25T17:27:32+07:00","2026-06-25","PAYMENT","MERCHANT_PAYMENT","EXT-8068981","Ir. Ayu Anggun Siregar","ID","MER-00006","DEV-000058","198.51.100.86","SETTLED"
"TXN-000003823","ACC-0000131","IN","283921.00","IDR","2026-06-25T09:11:18+07:00","2026-06-25","PAYMENT","MERCHANT_PAYMENT","EXT-4659780","Nanda Saputra","ID","MER-00004","DEV-000058","198.51.100.62","SETTLED"
"TXN-000003886","ACC-0000134","IN","124859.00","IDR","2026-06-25T21:52:48+07:00","2026-06-25","PAYMENT","MERCHANT_PAYMENT","EXT-4926075","Iwan Wijaya","ID","MER-00014","DEV-000059","203.0.113.229","SETTLED"
"TXN-000004155","ACC-0000124","IN","100000000.00","IDR","2026-06-25T12:16:38+07:00","2026-06-25","CASH","CASH_DEPOSIT","EXT-1091179","Lestari Sari Kusuma","ID","","","198.51.100.98","SETTLED"
"TXN-000004157","ACC-0000021","OUT","9964417.00","IDR","2026-06-25T18:49:05+07:00","2026-06-25","TRANSFER","P2P_TRANSFER","EXT-4254502","Ayu Hidayat","ID","","","203.0.113.82","SETTLED"
"TXN-000000018","ACC-0000001","OUT","29484.00","IDR","2026-06-26T23:27:24+07:00","2026-06-26","TRANSFER","P2P_TRANSFER","EXT-1733799","Hj. Rina Zahra Kusuma","ID","","DEV-000041","198.51.100.4","SETTLED"
"TXN-000000030","ACC-0000002","OUT","5128.00","IDR","2026-06-26T18:18:13+07:00","2026-06-26","TOPUP","WALLET_TOPUP","EXT-9014903","Ir. Gilang Simatupang","ID","","DEV-000017","198.51.100.25","SETTLED"
"TXN-000000054","ACC-0000002","OUT","48293.00","IDR","2026-06-26T09:07:54+07:00","2026-06-26","PAYMENT","BILL_PAYMENT","EXT-1917149","Hj. Gita Zahra Anggraini","ID","","DEV-000017","198.51.100.107","SETTLED"
"TXN-000000059","ACC-0000002","OUT","25283.00","IDR","2026-06-26T13:51:28+07:00","2026-06-26","TRANSFER","P2P_TRANSFER","EXT-2454685","Yuda Gilang Setiawan","ID","","DEV-000017","203.0.113.36","SETTLED"
"TXN-000000152","ACC-0000005","IN","213221.00","IDR","2026-06-26T13:58:52+07:00","2026-06-26","TRANSFER","P2P_TRANSFER","EXT-3636706","Eka Oki Saputra","ID","","DEV-000082","198.51.100.146","SETTLED"
"TXN-000000171","ACC-0000006","OUT","655317.00","IDR","2026-06-26T08:22:23+07:00","2026-06-26","TRANSFER","P2P_TRANSFER","EXT-5086926","H. Yuda Permana","ID","","DEV-000016","198.51.100.40","SETTLED"
"TXN-000000288","ACC-0000009","IN","94837.00","IDR","2026-06-26T16:36:24+07:00","2026-06-26","PAYMENT","BILL_PAYMENT","EXT-6718891","Umi Anggraini","ID","","DEV-000009","198.51.100.147","SETTLED"
"TXN-000000348","ACC-0000011","OUT","83351.00","IDR","2026-06-26T13:27:48+07:00","2026-06-26","TOPUP","WALLET_TOPUP","EXT-1653788","Drs. Adi Tono Saputra","ID","","DEV-000084","198.51.100.69","SETTLED"
"TXN-000000385","ACC-0000012","OUT","205006.00","IDR","2026-06-26T21:44:02+07:00","2026-06-26","TOPUP","WALLET_TOPUP","EXT-7983568","Kartika Permana","ID","","DEV-000076","198.51.100.165","SETTLED"
"TXN-000000394","ACC-0000013","OUT","83752.00","IDR","2026-06-26T10:02:07+07:00","2026-06-26","QRIS","MERCHANT_PAYMENT","","Fajar Rahmat Santoso","ID","MER-00002","DEV-000062","198.51.100.203","SETTLED"
"TXN-000000423","ACC-0000014","IN","74195.00","IDR","2026-06-26T11:10:35+07:00","2026-06-26","TOPUP","WALLET_TOPUP","EXT-1322679","Mega Hartono","ID","","DEV-000081","198.51.100.180","SETTLED"
"TXN-000000491","ACC-0000015","OUT","84326.00","IDR","2026-06-26T22:12:55+07:00","2026-06-26","PAYMENT","BILL_PAYMENT","EXT-1242847","Dra. Anggun Suryadi","ID","","DEV-000063","203.0.113.171","SETTLED"
"TXN-000000500","ACC-0000015","OUT","128221.00","IDR","2026-06-26T11:51:50+07:00","2026-06-26","TOPUP","WALLET_TOPUP","EXT-7751176","Citra Hartono","ID","","DEV-000063","203.0.113.194","SETTLED"
"TXN-000000552","ACC-0000016","OUT","54074.00","IDR","2026-06-26T20:47:53+07:00","2026-06-26","TOPUP","WALLET_TOPUP","EXT-3425453","Kartika Siti Anggraini","ID","","DEV-000046","203.0.113.117","SETTLED"
"TXN-000000664","ACC-0000020","OUT","49751.00","IDR","2026-06-26T18:48:47+07:00","2026-06-26","TOPUP","WALLET_TOPUP","EXT-6519493","Ir. Dian Hidayat","ID","","DEV-000068","198.51.100.36","SETTLED"
"TXN-000000818","ACC-0000023","OUT","221460.00","IDR","2026-06-26T22:24:34+07:00","2026-06-26","PAYMENT","BILL_PAYMENT","EXT-2762034","Hj. Ayu Hidayat","ID","","DEV-000086","203.0.113.195","SETTLED"
"TXN-000000822","ACC-0000023","IN","77204.00","IDR","2026-06-26T15:31:01+07:00","2026-06-26","QRIS","MERCHANT_PAYMENT","EXT-2763771","Wahyu Saputra","ID","MER-00010","DEV-000086","198.51.100.239","SETTLED"
"TXN-000000840","ACC-0000023","OUT","59083.00","IDR","2026-06-26T19:13:54+07:00","2026-06-26","PAYMENT","BILL_PAYMENT","EXT-4562888","Hj. Umi Permana","ID","","DEV-000086","203.0.113.183","SETTLED"
"TXN-000000941","ACC-0000025","OUT","30022.00","IDR","2026-06-26T18:46:02+07:00","2026-06-26","TRANSFER","P2P_TRANSFER","EXT-6839363","Ayu Suryadi","ID","","DEV-000016","203.0.113.248","SETTLED"
"TXN-000000976","ACC-0000026","OUT","42446.00","IDR","2026-06-26T09:20:23+07:00","2026-06-26","TOPUP","WALLET_TOPUP","EXT-2270422","Citra Hartono","ID","","DEV-000048","198.51.100.3","SETTLED"
"TXN-000000977","ACC-0000026","IN","184118.00","IDR","26/06/2026 17:40","2026-06-26","TOPUP","WALLET_TOPUP","EXT-3985648","Cahya Halim","ID","","","203.0.113.63","SETTLED"
"TXN-000001094","ACC-0000030","IN","65266.00","IDR","2026-06-26T11:19:47+07:00","2026-06-26","TOPUP","WALLET_TOPUP","EXT-6057510","H. Cahya Permana","ID","","","198.51.100.182","SETTLED"
"TXN-000001120","ACC-0000031","OUT","11461.00","IDR","2026-06-26T20:53:46+07:00","2026-06-26","PAYMENT","BILL_PAYMENT","EXT-2662208","Drs. Cahya Fajar Pratama","ID","","DEV-000026","198.51.100.1","SETTLED"
"TXN-000001147","ACC-0000031","OUT","39546.00","IDR","2026-06-26T07:23:52+07:00","2026-06-26","TOPUP","WALLET_TOPUP","EXT-3507597","H. Eka Situmorang","ID","","DEV-000026","198.51.100.77","SETTLED"
"TXN-000001180","ACC-0000031","OUT","91917.00","IDR","2026-06-26T13:33:48+07:00","2026-06-26","TOPUP","WALLET_TOPUP","EXT-5980200","Anggun Santoso","ID","","DEV-000026","203.0.113.186","PENDING"
"TXN-000001209","ACC-0000032","OUT","19445.00","IDR","2026-06-26T07:40:06+07:00","2026-06-26","PAYMENT","BILL_PAYMENT","EXT-6638162","Nanda Santoso","ID","","DEV-000077","198.51.100.148","SETTLED"
"TXN-000001236","ACC-0000033","IN","357452.00","IDR","2026-06-26T11:05:02+07:00","2026-06-26","TOPUP","WALLET_TOPUP","EXT-3411577","Ir. Hadi Kusuma","ID","","","198.51.100.200","SETTLED"
"TXN-000001327","ACC-0000036","OUT","53868.00","IDR","2026-06-26T14:34:09+07:00","2026-06-26","TOPUP","WALLET_TOPUP","EXT-4059477","Hj. Kartika Mega Halim","ID","","DEV-000014","198.51.100.83","SETTLED"
"TXN-000001500","ACC-0000044","OUT","57412.00","IDR","2026-06-26T10:10:33+07:00","2026-06-26","QRIS","MERCHANT_PAYMENT","EXT-5029169","Ir. Bayu Hidayat","ID","MER-00004","DEV-000085","203.0.113.244","SETTLED"
"TXN-000001522","ACC-0000045","OUT","15968.00","IDR","2026-06-26T11:48:22+07:00","2026-06-26","PAYMENT","BILL_PAYMENT","EXT-4210769","H. Joko Saputra","ID","","DEV-000095","198.51.100.234","SETTLED"
"TXN-000001534","ACC-0000045","OUT","417624.00","IDR","2026-06-26T13:04:24+07:00","2026-06-26","QRIS","MERCHANT_PAYMENT","","Drs. Dian Kusuma","ID","MER-00002","DEV-000095","198.51.100.91","SETTLED"
"TXN-000001649","ACC-0000051","OUT","72587.00","IDR","2026-06-26T18:50:33+07:00","2026-06-26","TOPUP","WALLET_TOPUP","EXT-5246958","Ir. Dian Pratama","ID","","DEV-000054","203.0.113.60","SETTLED"
"TXN-000001676","ACC-0000052","OUT","29392.00","IDR","2026-06-26T22:30:18+07:00","2026-06-26","TRANSFER","P2P_TRANSFER","EXT-2960656","Hj. Umi Kusuma","ID","","DEV-000093","198.51.100.161","SETTLED"
"TXN-000001721","ACC-0000054","OUT","16839.00","IDR","2026-06-26T08:38:50+07:00","2026-06-26","QRIS","MERCHANT_PAYMENT","EXT-9220118","Ir. Mega Wijaya","ID","MER-00007","DEV-000038","203.0.113.136","SETTLED"
"TXN-000001927","ACC-0000059","IN","37257.00","IDR","2026-06-26T17:44:40+07:00","2026-06-26","QRIS","MERCHANT_PAYMENT","EXT-5918773","H. Joko Hartono","ID","MER-00012","","203.0.113.80","SETTLED"
"TXN-000001936","ACC-0000061","OUT","20279.00","IDR","2026-06-26T20:59:12+07:00","2026-06-26","TOPUP","WALLET_TOPUP","EXT-3323269","H. Dian Suryadi","ID","","DEV-000051","203.0.113.179","SETTLED"
"TXN-000001974","ACC-0000063","IN","98966.00","IDR","2026-06-26T19:18:04+07:00","2026-06-26","TRANSFER","P2P_TRANSFER","EXT-4728191","Indah Hartono","ID","","DEV-000074","203.0.113.76","SETTLED"
"TXN-000002120","ACC-0000067","OUT","3000362.00","IDR","2026-06-26T14:17:32+07:00","2026-06-26","QRIS","MERCHANT_PAYMENT","EXT-8627767","Lestari Gunawan","ID","MER-00009","DEV-000083","198.51.100.127","SETTLED"
"TXN-000002150","ACC-0000068","IN","131071.00","IDR","2026-06-26T09:35:40+07:00","2026-06-26","QRIS","MERCHANT_PAYMENT","EXT-5679952","Oki Tono Wijaya","ID","MER-00005","DEV-000080","198.51.100.249","SETTLED"
"TXN-000002233","ACC-0000074","IN","46699.00","IDR","2026-06-26T09:27:48+07:00","2026-06-26","PAYMENT","BILL_PAYMENT","EXT-6026138","Ir. Umi Hartono","ID","","DEV-000088","198.51.100.46","SETTLED"
"TXN-000002235","ACC-0000073","IN","31072.00","IDR","2026-06-26T18:03:50+07:00","2026-06-26","QRIS","MERCHANT_PAYMENT","EXT-2440502","Kartika Wijaya","ID","MER-00004","DEV-000088","203.0.113.175","SETTLED"
"TXN-000002238","ACC-0000074","OUT","70202.00","IDR","2026-06-26T12:44:00+07:00","2026-06-26","PAYMENT","BILL_PAYMENT","EXT-7669050","H. Nanda Gunawan","ID","","DEV-000088","198.51.100.241","SETTLED"
"TXN-000002264","ACC-0000075","IN","76140.00","IDR","2026-06-26T18:25:44+07:00","2026-06-26","PAYMENT","BILL_PAYMENT","EXT-8640686","Bagus Setiawan","ID","","DEV-000094","198.51.100.92","SETTLED"
"TXN-000002420","ACC-0000080","OUT","184751.00","IDR","2026-06-26T11:27:38+07:00","2026-06-26","TRANSFER","P2P_TRANSFER","EXT-8709115","Drs. Hadi Kusuma","ID","","DEV-000038","203.0.113.223","SETTLED"
"TXN-000002420","ACC-0000080","OUT","184751.00","IDR","2026-06-26T11:27:38+07:00","2026-06-26","TRANSFER","P2P_TRANSFER","EXT-8709115","Drs. Hadi Kusuma","ID","","DEV-000038","203.0.113.223","SETTLED"
"TXN-000002539","ACC-0000082","IN","10253.00","IDR","2026-06-26T18:54:10+07:00","2026-06-26","TRANSFER","P2P_TRANSFER","EXT-9480609","Ir. Adi Hadi Wijaya","ID","","DEV-000010","198.51.100.81","SETTLED"
"TXN-000002608","ACC-0000085","IN","232638.00","IDR","2026-06-26T08:09:41+07:00","2026-06-26","TOPUP","WALLET_TOPUP","EXT-1845606","Adi Wahyu Situmorang","ID","","DEV-000090","198.51.100.148","SETTLED"
"TXN-000002673","ACC-0000087","OUT","141636.00","IDR","2026-06-26T12:15:18+07:00","2026-06-26","PAYMENT","BILL_PAYMENT","EXT-9263380","Adi Gunawan","ID","","DEV-000094","198.51.100.60","SETTLED"
