"source_bo_id","source_business_id","full_name","date_of_birth","nationality","ownership_percentage","control_type","declared_date"
"BO-01451","BUS-00637","Indah Wijaya","1955-01-17","ID","17.41","BOARD_CONTROL","2026-02-25"
"BO-01452","BUS-00637","Hj. Indah Halim","1970-05-27","ID","68.23","BOARD_CONTROL","2025-08-22"
"BO-01453","BUS-00637","Sari Mega Lubis","1977-04-05","ID","14.36","BOARD_CONTROL","2025-01-24"
"BO-01454","BUS-00638","Bayu Suryadi","1994-02-02","ID","28.42","OWNERSHIP","2024-04-05"
"BO-01455","BUS-00638","Vina Saputra","1992-08-03","ID","71.58","OTHER_SIGNIFICANT_INFLUENCE","2024-01-24"
"BO-01456","BUS-00639","Ir. Rahmat Hartono","1986-06-10","ID","52.21","OWNERSHIP","2024-11-22"
"BO-01457","BUS-00639","Dewi Anggraini","1980-07-22","ID","33.95","VOTING_RIGHTS","2024-07-14"
"BO-01458","BUS-00639","Iwan Gilang Wijaya","1969-07-01","ID","10.63","OWNERSHIP","2025-01-11"
"BO-01459","BUS-00640","Ir. Oki Saputra","1962-07-17","ID","21.51","VOTING_RIGHTS","2024-08-24"
"BO-01460","BUS-00640","Lestari Wijaya","1984-02-06","ID","66.02","OWNERSHIP","2024-03-13"
"BO-01461","BUS-00640","Gita Saputra","1980-08-23","ID","12.47","BOARD_CONTROL","2025-11-02"
"BO-01462","BUS-00641","Ir. Gita Setiawan","1995-02-13","ID","31.46","OWNERSHIP","2025-11-08"
"BO-01463","BUS-00641","Anggun Wijaya","1990-09-19","ID","68.54","BOARD_CONTROL","2025-01-03"
"BO-01464","BUS-00642","Eka Oki Santoso","1972-04-24","ID","35.43","OTHER_SIGNIFICANT_INFLUENCE","2024-08-25"
"BO-01465","BUS-00642","Vina Hidayat","1991-12-13","ID","31.91","VOTING_RIGHTS","2025-11-06"
"BO-01466","BUS-00642","Dra. Siti Maulana","1959-11-06","ID","17.61","BOARD_CONTROL","2024-07-06"
"BO-01467","BUS-00642","Dra. Dewi Nugroho","1979-10-17","ID","15.05","VOTING_RIGHTS","2024-05-07"
"BO-01468","BUS-00643","Hj. Vina Rina Maulana","1974-07-28","ID","35.72","OTHER_SIGNIFICANT_INFLUENCE","2025-01-31"
"BO-01469","BUS-00643","Joko Siregar","1989-12-21","ID","64.28","OTHER_SIGNIFICANT_INFLUENCE","2024-06-11"
"BO-01470","BUS-00644","Ir. Siti Putri Situmorang","1960-07-14","ID","42.99","OTHER_SIGNIFICANT_INFLUENCE","2025-01-03"
"BO-01471","BUS-00644","Hj. Anggun Citra Setiawan","1958-06-15","ID","57.01","OWNERSHIP","2026-01-29"
"BO-01472","BUS-00645","Cahya Maulana","1988-07-07","ID","13.33","VOTING_RIGHTS","2024-08-02"
"BO-01473","BUS-00645","Putri Setiawan","1975-04-27","ID","19.01","OWNERSHIP","2025-11-07"
"BO-01474","BUS-00645","Hj. Umi Pratama","1995-11-05","ID","67.66","BOARD_CONTROL","2025-06-01"
"BO-01475","BUS-00646","Vina Halim","1974-11-12","ID","14.50","OWNERSHIP","2025-08-19"
"BO-01476","BUS-00646","Nanda Nugroho","1980-05-12","ID","85.50","VOTING_RIGHTS","2024-06-02"
"BO-01477","BUS-00647","Rahmat Nanda Suryadi","1967-05-15","ID","53.78","VOTING_RIGHTS","2025-01-01"
"BO-01478","BUS-00647","Putri Permana","1987-12-03","ID","46.22","VOTING_RIGHTS","2024-03-17"
"BO-01479","BUS-00648","Hj. Gita Zahra Suryadi","1980-11-02","ID","100.00","OWNERSHIP","2025-04-04"
"BO-01480","BUS-00649","Rina Maulana","1965-05-15","ID","100.00","OWNERSHIP","2025-06-09"
"BO-01481","BUS-00650","Gita Kusuma","1985-04-12","ID","100.00","OWNERSHIP","2025-04-24"
"BO-01482","BUS-00651","Ayu Setiawan","1994-12-12","ID","100.00","VOTING_RIGHTS","2026-01-02"
"BO-01483","BUS-00652","Nanda Kusuma","1969-06-28","ID","100.00","OTHER_SIGNIFICANT_INFLUENCE","2024-03-15"
"BO-01484","BUS-00653","Yuda Ramadhan","1972-03-16","ID","72.34","BOARD_CONTROL","2023-11-27"
"BO-01485","BUS-00653","Hj. Siti Nugroho","1963-11-09","ID","14.53","VOTING_RIGHTS","2024-01-26"
"BO-01486","BUS-00653","Cahya Gilang Gunawan","1958-12-13","ID","10.19","OTHER_SIGNIFICANT_INFLUENCE","2024-10-27"
"BO-01487","BUS-00654","H. Yuda Cahya Simatupang","1997-04-08","ID","64.73","OWNERSHIP","2024-12-10"
"BO-01488","BUS-00654","Hj. Sari Umi Halim","1980-12-03","ID","21.24","OWNERSHIP","2024-07-12"
"BO-01489","BUS-00654","Drs. Tono Hartono","1997-08-15","ID","10.45","VOTING_RIGHTS","2024-09-21"
"BO-01490","BUS-00655","Umi Hartono","1965-06-07","ID","100.00","BOARD_CONTROL","2023-10-18"
"BO-01491","BUS-00656","Ir. Tono Suryadi","1998-10-04","ID","39.92","OWNERSHIP","2023-10-17"
"BO-01492","BUS-00656","Ir. Sari Putri Setiawan","1967-01-18","ID","31.04","OWNERSHIP","2024-11-05"
"BO-01493","BUS-00656","Dewi Anggraini","1963-01-22","ID","15.61","VOTING_RIGHTS","2024-11-10"
"BO-01494","BUS-00656","Drs. Gilang Simatupang","1961-02-14","ID","13.43","OTHER_SIGNIFICANT_INFLUENCE","2024-12-01"
"BO-01495","BUS-00657","Wulan Ramadhan","1969-07-25","ID","23.45","VOTING_RIGHTS","2025-11-04"
"BO-01496","BUS-00657","Gita Saputra","1983-04-26","ID","76.55","OTHER_SIGNIFICANT_INFLUENCE","2025-10-08"
"BO-01497","BUS-00658","Drs. Bagus Hartono","1967-04-16","ID","49.56","VOTING_RIGHTS","2026-02-03"
"BO-01498","BUS-00658","Cahya Setiawan","1980-02-01","ID","31.62","OWNERSHIP","2025-05-28"
"BO-01499","BUS-00658","Hj. Vina Citra Simatupang","1998-04-02","ID","18.82","VOTING_RIGHTS","2026-02-03"
"BO-01500","BUS-00659","Ir. Bayu Yuda Simatupang","1997-01-06","ID","28.30","BOARD_CONTROL","2025-05-06"
"BO-01501","BUS-00659","Joko Adi Hidayat","1968-12-19","ID","31.87","BOARD_CONTROL","2024-10-20"
"BO-01502","BUS-00659","Ir. Joko Simatupang","1994-10-15","ID","17.71","BOARD_CONTROL","2024-08-22"
"BO-01503","BUS-00659","Tono Suryadi","1990-11-25","ID","22.12","OTHER_SIGNIFICANT_INFLUENCE","2024-04-05"
"BO-01504","BUS-00660","Sari Hartono","1995-05-27","ID","10.22","VOTING_RIGHTS","2024-04-07"
"BO-01505","BUS-00660","Hj. Mega Santoso","1973-07-28","ID","25.95","BOARD_CONTROL","2026-01-11"
"BO-01506","BUS-00660","Sari Simatupang","1974-04-26","ID","43.25","OTHER_SIGNIFICANT_INFLUENCE","2024-02-16"
"BO-01507","BUS-00660","Eka Suryadi","1975-12-11","ID","20.58","VOTING_RIGHTS","2024-01-23"
"BO-01508","BUS-00661","Ayu Hartono","1987-06-21","ID","47.49","OTHER_SIGNIFICANT_INFLUENCE","2023-11-05"
"BO-01509","BUS-00661","Vina Suryadi","1991-05-19","ID","42.14","OWNERSHIP","2025-12-29"
"BO-01510","BUS-00661","Drs. Fajar Rahmat Nugroho","1983-04-19","ID","10.47","OWNERSHIP","2024-08-05"
"BO-01511","BUS-00663","Dra. Zahra Siregar","1974-09-17","ID","59.50","OWNERSHIP","2023-11-15"
"BO-01512","BUS-00663","Gita Saputra","1978-09-21","ID","40.50","OWNERSHIP","2026-02-08"
"BO-01513","BUS-00664","Hadi Eka Siregar","1968-01-01","ID","46.45","OTHER_SIGNIFICANT_INFLUENCE","2025-11-07"
"BO-01514","BUS-00664","Ir. Cahya Pratama","1962-11-18","ID","18.18","OWNERSHIP","2023-11-27"
"BO-01515","BUS-00664","Hj. Indah Permana","1955-10-03","ID","35.37","VOTING_RIGHTS","2025-10-02"
"BO-01516","BUS-00665","Hj. Kartika Indah Saputra","1997-08-12","ID","43.90","OWNERSHIP","2024-02-29"
"BO-01517","BUS-00665","Ir. Ayu Saputra","1956-09-05","ID","56.10","OTHER_SIGNIFICANT_INFLUENCE","2024-09-30"
"BO-01518","BUS-00666","Joko Santoso","1998-10-06","ID","64.39","BOARD_CONTROL","2024-01-26"
"BO-01519","BUS-00666","Ir. Vina Saputra","1974-11-16","ID","13.26","OWNERSHIP","2023-12-15"
"BO-01520","BUS-00666","Siti Mega Anggraini","1984-06-11","ID","11.16","BOARD_CONTROL","2024-06-13"
"BO-01521","BUS-00666","H. Fajar Lubis","1977-04-15","ID","11.19","OTHER_SIGNIFICANT_INFLUENCE","2025-12-11"
"BO-01522","BUS-00667","Dewi Ramadhan","1968-09-14","ID","75.02","OTHER_SIGNIFICANT_INFLUENCE","2024-08-14"
"BO-01523","BUS-00667","Dra. Ayu Siregar","1973-09-24","ID","24.98","OTHER_SIGNIFICANT_INFLUENCE","2024-12-03"
"BO-01524","BUS-00668","Ir. Gita Hartono","1969-06-19","ID","20.69","VOTING_RIGHTS","2025-07-07"
"BO-01525","BUS-00668","Drs. Hadi Halim","1977-03-25","ID","39.07","OWNERSHIP","2025-03-01"
"BO-01526","BUS-00668","Hadi Kusuma","1982-04-14","ID","25.27","BOARD_CONTROL","2024-02-11"
"BO-01527","BUS-00668","Siti Simatupang","1966-05-08","ID","14.97","VOTING_RIGHTS","2024-11-26"
"BO-01528","BUS-00669","Hj. Putri Wijaya","1998-04-14","ID","85.11","BOARD_CONTROL","2024-06-04"
"BO-01529","BUS-00669","H. Tono Saputra","1957-11-20","ID","10.11","VOTING_RIGHTS","2024-01-13"
"BO-01530","BUS-00670","Umi Hidayat","1956-10-06","ID","100.00","OWNERSHIP","2024-12-06"
"BO-01531","BUS-00671","Sari Siti Hidayat","1992-07-21","ID","32.66","OTHER_SIGNIFICANT_INFLUENCE","2024-12-11"
"BO-01532","BUS-00671","Lestari Putri Wijaya","1993-06-03","ID","67.34","OWNERSHIP","2025-10-14"
"BO-01533","BUS-00672","Siti Wijaya","1969-05-09","ID","100.00","OWNERSHIP","2025-04-13"
"BO-01534","BUS-00673","Dra. Zahra Maulana","1993-06-03","ID","30.54","VOTING_RIGHTS","2026-02-14"
"BO-01535","BUS-00673","Hj. Anggun Kusuma","1986-08-02","ID","21.32","OWNERSHIP","2025-09-26"
"BO-01536","BUS-00673","Fajar Ramadhan","1989-04-26","ID","48.14","VOTING_RIGHTS","2024-03-09"
"BO-01537","BUS-00674","Hj. Anggun Siregar","1961-12-13","ID","89.10","BOARD_CONTROL","2025-10-04"
"BO-01538","BUS-00674","Dian Simatupang","1957-06-03","ID","10.11","BOARD_CONTROL","2025-03-23"
"BO-01539","BUS-00675","Ir. Dian Fajar Situmorang","1957-08-24","ID","45.18","VOTING_RIGHTS","2025-03-13"
"BO-01540","BUS-00675","Indah Maulana","1967-11-10","ID","43.21","VOTING_RIGHTS","2024-11-26"
"BO-01541","BUS-00675","Dra. Siti Permana","1958-05-20","ID","11.61","VOTING_RIGHTS","2024-10-30"
"BO-01542","BUS-00676","Hj. Siti Anggun Setiawan","1968-06-01","ID","100.00","OWNERSHIP","2024-12-12"
"BO-01543","BUS-00677","Putri Zahra Permana","1988-03-22","ID","80.65","OTHER_SIGNIFICANT_INFLUENCE","2025-07-09"
"BO-01544","BUS-00677","Cahya Pratama","1977-08-11","ID","10.96","OWNERSHIP","2024-06-28"
"BO-01545","BUS-00678","Hj. Anggun Situmorang","1960-11-21","ID","57.97","OTHER_SIGNIFICANT_INFLUENCE","2025-05-17"
"BO-01546","BUS-00678","Wulan Lubis","1988-03-20","ID","26.89","OTHER_SIGNIFICANT_INFLUENCE","2026-01-06"
"BO-01547","BUS-00678","Ir. Umi Gunawan","1977-12-04","ID","15.14","BOARD_CONTROL","2024-10-10"
"BO-01548","BUS-00679","Ir. Siti Anggun Maulana","1997-08-12","ID","11.23","VOTING_RIGHTS","2023-12-26"
"BO-01549","BUS-00679","Umi Nugroho","1967-01-24","ID","72.74","VOTING_RIGHTS","2023-12-15"
"BO-01550","BUS-00679","Dra. Ayu Citra Halim","1994-06-28","ID","10.92","VOTING_RIGHTS","2025-07-01"
"BO-01551","BUS-00680","Drs. Iwan Bagus Situmorang","1996-10-28","ID","17.21","VOTING_RIGHTS","2025-02-23"
"BO-01552","BUS-00680","Lestari Rina Gunawan","1973-12-07","ID","82.79","VOTING_RIGHTS","2025-06-08"
"BO-01553","BUS-00681","Rina Kusuma","1976-01-26","ID","27.09","VOTING_RIGHTS","2025-09-06"
"BO-01554","BUS-00681","H. Gilang Halim","1959-07-12","ID","27.73","VOTING_RIGHTS","2026-02-20"
"BO-01555","BUS-00681","Kartika Anggraini","1974-08-07","ID","45.18","VOTING_RIGHTS","2025-01-19"
"BO-01556","BUS-00682","Tono Setiawan","1955-04-16","ID","100.00","OWNERSHIP","2025-09-16"
"BO-01557","BUS-00683","Wulan Mega Saputra","1961-04-28","ID","11.99","OWNERSHIP","2024-06-10"
"BO-01558","BUS-00683","Ir. Sari Situmorang","1971-08-25","ID","68.39","OWNERSHIP","2024-04-03"
"BO-01559","BUS-00683","Gita Gunawan","1995-06-14","ID","10.54","VOTING_RIGHTS","2024-03-24"
"BO-01560","BUS-00685","Ayu Siregar","1997-07-23","ID","69.06","OTHER_SIGNIFICANT_INFLUENCE","2024-01-29"
"BO-01561","BUS-00685","Gilang Kusuma","1998-05-22","ID","18.34","VOTING_RIGHTS","2024-08-27"
"BO-01562","BUS-00685","Tono Suryadi","1982-08-03","ID","12.60","VOTING_RIGHTS","2023-12-30"
"BO-01563","BUS-00686","Kartika Pratama","1986-05-16","ID","44.55","VOTING_RIGHTS","2025-09-06"
"BO-01564","BUS-00686","Ir. Fajar Permana","1971-09-18","ID","15.32","OWNERSHIP","2025-08-28"
"BO-01565","BUS-00686","Dewi Simatupang","1960-12-19","ID","40.13","OTHER_SIGNIFICANT_INFLUENCE","2025-06-04"
"BO-01566","BUS-00687","Ir. Hadi Suryadi","1962-12-20","ID","100.00","OTHER_SIGNIFICANT_INFLUENCE","2024-04-15"
"BO-01567","BUS-00688","Umi Santoso","1995-10-21","ID","20.72","VOTING_RIGHTS","2023-11-25"
"BO-01568","BUS-00688","Ir. Sari Simatupang","1968-02-05","ID","26.90","VOTING_RIGHTS","2024-12-24"
"BO-01569","BUS-00688","Cahya Siregar","1976-02-04","ID","11.31","BOARD_CONTROL","2026-01-20"
"BO-01570","BUS-00688","Putri Anggraini","1989-01-19","ID","41.07","OTHER_SIGNIFICANT_INFLUENCE","2024-07-29"
"BO-01571","BUS-00689","Ir. Dewi Setiawan","1970-05-07","ID","38.14","OWNERSHIP","2023-12-31"
"BO-01572","BUS-00689","Dra. Umi Wulan Maulana","1985-12-05","ID","61.86","OWNERSHIP","2026-01-23"
"BO-01573","BUS-00690","Yuda Maulana","1986-04-15","ID","37.91","BOARD_CONTROL","2024-03-17"
"BO-01574","BUS-00690","Siti Santoso","1978-06-12","ID","47.10","OTHER_SIGNIFICANT_INFLUENCE","2024-10-01"
"BO-01575","BUS-00690","Kartika Wulan Santoso","1970-10-25","ID","14.99","BOARD_CONTROL","2026-02-06"
"BO-01576","BUS-00691","Indah Putri Permana","1976-08-03","ID","79.87","OWNERSHIP","2025-11-20"
"BO-01577","BUS-00691","Bagus Situmorang","1999-12-05","ID","10.76","BOARD_CONTROL","2024-09-26"
"BO-01578","BUS-00692","Umi Saputra","1976-08-19","ID","82.95","OTHER_SIGNIFICANT_INFLUENCE","2025-07-13"
"BO-01579","BUS-00692","Hj. Gita Ramadhan","1969-04-13","ID","17.05","BOARD_CONTROL","2026-01-12"
"BO-01580","BUS-00693","Ir. Kartika Hidayat","1966-11-02","ID","80.16","BOARD_CONTROL","2025-05-23"
"BO-01581","BUS-00693","Dewi Zahra Suryadi","1982-10-18","ID","10.06","OWNERSHIP","2026-02-22"
"BO-01582","BUS-00694","H. Adi Joko Santoso","1983-08-14","ID","59.53","OTHER_SIGNIFICANT_INFLUENCE","2024-02-02"
"BO-01583","BUS-00694","Mega Gunawan","1963-11-28","ID","24.31","OTHER_SIGNIFICANT_INFLUENCE","2023-10-31"
"BO-01584","BUS-00694","Wulan Vina Permana","1992-04-19","ID","16.16","OWNERSHIP","2024-04-10"
"BO-01585","BUS-00695","Tono Permana","1962-10-16","ID","25.29","BOARD_CONTROL","2025-11-07"
"BO-01586","BUS-00695","Ir. Umi Zahra Anggraini","1993-08-06","ID","10.38","VOTING_RIGHTS","2025-08-23"
"BO-01587","BUS-00695","H. Cahya Maulana","1986-10-22","ID","44.95","VOTING_RIGHTS","2024-06-05"
"BO-01588","BUS-00695","Nanda Hartono","1955-03-19","ID","19.38","OWNERSHIP","2025-09-05"
"BO-01589","BUS-00696","Ir. Rina Putri Gunawan","1969-09-19","ID","23.14","OTHER_SIGNIFICANT_INFLUENCE","2025-12-17"
"BO-01590","BUS-00696","Ir. Yuda Ramadhan","1972-09-22","ID","76.86","OTHER_SIGNIFICANT_INFLUENCE","2024-10-01"
"BO-01591","BUS-00697","Hadi Iwan Nugroho","1955-11-13","ID","56.96","OWNERSHIP","2026-02-06"
"BO-01592","BUS-00697","Dra. Dewi Hartono","1975-10-23","ID","43.04","OWNERSHIP","2024-02-03"
"BO-01593","BUS-00699","Hj. Indah Indah Nugroho","1984-09-12","ID","100.00","BOARD_CONTROL","2024-02-11"
"BO-01594","BUS-00700","Ayu Pratama","1979-11-02","ID","17.25","VOTING_RIGHTS","2025-02-18"
"BO-01595","BUS-00700","Nanda Setiawan","1991-12-02","ID","82.75","OWNERSHIP","2025-08-18"
"BO-01596","BUS-00701","Indah Suryadi","1973-06-07","ID","61.58","VOTING_RIGHTS","2024-02-05"
"BO-01597","BUS-00701","Hj. Gita Simatupang","1969-09-27","ID","38.42","VOTING_RIGHTS","2025-10-04"
"BO-01598","BUS-00702","Joko Suryadi","1973-03-19","ID","15.74","OTHER_SIGNIFICANT_INFLUENCE","2025-01-24"
"BO-01599","BUS-00702","Dian Maulana","1963-02-26","ID","84.26","OWNERSHIP","2026-01-02"
"BO-01600","BUS-00703","H. Bagus Simatupang","1988-06-01","ID","46.93","BOARD_CONTROL","2025-04-15"
"BO-01601","BUS-00703","Yuda Nugroho","1956-10-14","ID","53.07","OWNERSHIP","2025-04-16"
"BO-01602","BUS-00704","Dian Simatupang","1977-11-21","ID","21.01","VOTING_RIGHTS","2025-09-04"
"BO-01603","BUS-00704","Hj. Putri Wijaya","1992-02-22","ID","59.28","OWNERSHIP","2024-10-05"
"BO-01604","BUS-00704","Cahya Santoso","1970-06-23","ID","19.71","OTHER_SIGNIFICANT_INFLUENCE","2025-01-15"
"BO-01605","BUS-00705","Ir. Gita Siregar","1983-11-18","ID","89.58","BOARD_CONTROL","2026-02-22"
"BO-01606","BUS-00705","Dra. Umi Putri Maulana","1973-11-07","ID","10.42","VOTING_RIGHTS","2024-05-31"
"BO-01607","BUS-00706","Ir. Mega Pratama","1986-05-27","ID","45.01","OTHER_SIGNIFICANT_INFLUENCE","2024-08-25"
"BO-01608","BUS-00706","Drs. Tono Dian Santoso","1963-03-02","ID","18.27","BOARD_CONTROL","2024-05-05"
"BO-01609","BUS-00706","Rahmat Hartono","1962-09-17","ID","36.72","BOARD_CONTROL","2025-05-06"
"BO-01610","BUS-00707","Ir. Gita Vina Nugroho","1977-04-03","ID","100.00","BOARD_CONTROL","2025-12-18"
"BO-01611","BUS-00708","Wulan Sari Suryadi","1996-05-27","ID","46.49","OWNERSHIP","2023-12-17"
"BO-01612","BUS-00708","Bagus Kusuma","1965-11-04","ID","53.51","VOTING_RIGHTS","2024-07-01"
"BO-01613","BUS-00709","Dian Fajar Permana","1982-10-13","ID","100.00","BOARD_CONTROL","2023-11-08"
"BO-01614","BUS-00710","Drs. Eka Maulana","1973-03-28","ID","57.28","OTHER_SIGNIFICANT_INFLUENCE","2024-07-23"
"BO-01615","BUS-00710","Hj. Kartika Nugroho","1960-04-11","ID","42.72","VOTING_RIGHTS","2024-05-02"
"BO-01616","BUS-00711","Nanda Hadi Santoso","1980-04-17","ID","100.00","OWNERSHIP","2025-08-23"
"BO-01617","BUS-00712","Eka Pratama","1984-09-02","ID","89.56","VOTING_RIGHTS","2025-01-29"
"BO-01618","BUS-00712","Lestari Hidayat","1984-05-20","ID","10.04","BOARD_CONTROL","2024-08-30"
"BO-01619","BUS-00713","Hadi Hartono","1970-02-02","ID","20.71","OTHER_SIGNIFICANT_INFLUENCE","2024-05-21"
"BO-01620","BUS-00713","Mega Gita Setiawan","1983-06-25","ID","28.83","BOARD_CONTROL","2024-08-17"
"BO-01621","BUS-00713","Hj. Sari Nugroho","1988-06-05","ID","16.04","VOTING_RIGHTS","2024-10-12"
"BO-01622","BUS-00713","Fajar Hartono","1972-03-10","ID","34.42","OWNERSHIP","2025-07-19"
"BO-01623","BUS-00714","Mega Kusuma","1987-12-03","ID","75.80","BOARD_CONTROL","2025-02-26"
"BO-01624","BUS-00714","Drs. Wahyu Setiawan","1988-07-25","ID","12.56","VOTING_RIGHTS","2025-01-06"
"BO-01625","BUS-00714","Ir. Lestari Saputra","1964-10-10","ID","11.64","OTHER_SIGNIFICANT_INFLUENCE","2025-04-25"
"BO-01626","BUS-00715","Yuda Santoso","1959-12-20","ID","46.74","BOARD_CONTROL","2025-06-02"
"BO-01627","BUS-00715","Kartika Nugroho","1976-05-12","ID","28.81","OWNERSHIP","2025-04-10"
"BO-01628","BUS-00715","Lestari Maulana","1956-11-17","ID","24.45","OTHER_SIGNIFICANT_INFLUENCE","2025-12-15"
"BO-01629","BUS-00716","Bayu Permana","1976-04-19","ID","32.75","OWNERSHIP","2024-05-24"
"BO-01630","BUS-00716","Vina Situmorang","1972-05-06","ID","28.13","VOTING_RIGHTS","2025-07-10"
"BO-01631","BUS-00716","Wulan Setiawan","1994-07-28","ID","22.15","BOARD_CONTROL","2025-11-30"
"BO-01632","BUS-00716","Siti Anggraini","1969-09-27","ID","16.97","VOTING_RIGHTS","2024-04-26"
"BO-01633","BUS-00717","Ir. Bayu Ramadhan","1987-05-28","ID","100.00","OTHER_SIGNIFICANT_INFLUENCE","2023-12-03"
"BO-01634","BUS-00718","Hj. Mega Hidayat","1987-08-19","ID","59.87","OTHER_SIGNIFICANT_INFLUENCE","2025-02-16"
"BO-01635","BUS-00718","Dewi Kartika Kusuma","1968-07-21","ID","22.69","OWNERSHIP","2024-03-15"
"BO-01636","BUS-00718","Iwan Hadi Anggraini","1981-11-17","ID","17.44","OTHER_SIGNIFICANT_INFLUENCE","2024-12-15"
"BO-01637","BUS-00719","Rahmat Hadi Suryadi","1999-11-09","ID","100.00","VOTING_RIGHTS","2025-05-14"
"BO-01638","BUS-00720","Hadi Rahmat Saputra","1988-03-08","ID","76.65","OWNERSHIP","2025-08-14"
"BO-01639","BUS-00720","Rina Zahra Situmorang","1966-03-03","ID","10.83","OWNERSHIP","2024-09-28"
"BO-01640","BUS-00720","Drs. Dian Wijaya","1964-02-07","ID","12.52","VOTING_RIGHTS","2024-11-03"
"BO-01641","BUS-00721","Rahmat Anggraini","1971-12-15","ID","100.00","OTHER_SIGNIFICANT_INFLUENCE","2025-08-07"
"BO-01642","BUS-00722","Ayu Lestari Ramadhan","1971-04-01","ID","100.00","BOARD_CONTROL","2023-12-06"
"BO-01643","BUS-00723","Lestari Pratama","1986-10-27","ID","40.91","BOARD_CONTROL","2023-11-12"
"BO-01644","BUS-00723","Joko Wijaya","1956-07-01","ID","20.88","VOTING_RIGHTS","2025-06-11"
"BO-01645","BUS-00723","Hj. Rina Zahra Maulana","1977-12-06","ID","38.21","VOTING_RIGHTS","2025-01-29"
"BO-01646","BUS-00724","Joko Dian Pratama","1955-04-08","ID","63.13","BOARD_CONTROL","2025-08-01"
"BO-01647","BUS-00724","Ir. Oki Nugroho","1984-03-27","ID","14.58","VOTING_RIGHTS","2024-12-21"
"BO-01648","BUS-00724","Dewi Permana","1973-11-20","ID","22.29","OWNERSHIP","2024-09-22"
"BO-01649","BUS-00725","Eka Halim","1959-12-19","ID","100.00","BOARD_CONTROL","2025-11-15"
"BO-01650","BUS-00726","Vina Maulana","1989-04-26","ID","18.91","BOARD_CONTROL","2024-04-08"
"BO-01651","BUS-00726","Anggun Simatupang","1992-12-15","ID","81.09","OTHER_SIGNIFICANT_INFLUENCE","2025-05-07"
"BO-01652","BUS-00727","H. Eka Hidayat","1965-03-11","ID","73.48","OTHER_SIGNIFICANT_INFLUENCE","2023-11-12"
"BO-01653","BUS-00727","Hj. Zahra Suryadi","1961-10-20","ID","26.52","VOTING_RIGHTS","2025-04-06"
"BO-01654","BUS-00728","Ir. Ayu Anggraini","1960-12-15","ID","88.99","BOARD_CONTROL","2024-07-14"
"BO-01655","BUS-00728","H. Fajar Saputra","1990-12-28","ID","11.01","OWNERSHIP","2023-11-17"
"BO-01656","BUS-00729","Gilang Halim","1976-06-11","ID","49.43","VOTING_RIGHTS","2025-05-16"
"BO-01657","BUS-00729","Ayu Halim","1967-01-20","ID","29.24","VOTING_RIGHTS","2025-01-31"
"BO-01658","BUS-00729","Ir. Umi Siti Permana","1956-08-08","ID","10.53","BOARD_CONTROL","2025-03-21"
"BO-01659","BUS-00729","Dra. Ayu Simatupang","1971-09-13","ID","10.80","OTHER_SIGNIFICANT_INFLUENCE","2024-09-03"
"BO-01660","BUS-00730","Dewi Anggraini","1990-06-17","ID","100.00","VOTING_RIGHTS","2024-09-10"
"BO-01661","BUS-00731","Ir. Nanda Santoso","1966-06-04","ID","18.27","OTHER_SIGNIFICANT_INFLUENCE","2025-10-05"
"BO-01662","BUS-00731","Ayu Siregar","1988-06-10","ID","65.22","OTHER_SIGNIFICANT_INFLUENCE","2025-03-08"
"BO-01663","BUS-00731","Indah Santoso","1988-04-19","ID","10.96","VOTING_RIGHTS","2025-09-06"
"BO-01664","BUS-00732","Ir. Yuda Siregar","1982-01-21","ID","66.23","BOARD_CONTROL","2025-08-21"
"BO-01665","BUS-00732","Dra. Ayu Permana","1977-10-06","ID","22.16","BOARD_CONTROL","2024-06-14"
"BO-01666","BUS-00732","H. Adi Joko Siregar","1985-04-17","ID","10.31","OTHER_SIGNIFICANT_INFLUENCE","2025-10-29"
"BO-01667","BUS-00733","Ir. Zahra Saputra","1961-08-15","ID","20.39","OWNERSHIP","2024-03-08"
"BO-01668","BUS-00733","Sari Anggraini","1976-06-04","ID","28.41","VOTING_RIGHTS","2024-08-05"
"BO-01669","BUS-00733","Anggun Mega Halim","1994-02-20","ID","51.20","VOTING_RIGHTS","2025-11-08"
"BO-01670","BUS-00734","Gilang Situmorang","1961-06-22","ID","78.55","VOTING_RIGHTS","2024-02-16"
"BO-01671","BUS-00734","Bagus Halim","1998-06-10","ID","21.45","OTHER_SIGNIFICANT_INFLUENCE","2024-03-31"
"BO-01672","BUS-00735","Ir. Zahra Kartika Maulana","1975-04-15","ID","100.00","OWNERSHIP","2026-01-05"
"BO-01673","BUS-00736","Ir. Wahyu Saputra","1975-10-04","ID","85.08","VOTING_RIGHTS","2024-09-01"
"BO-01674","BUS-00736","Dian Kusuma","1992-06-15","ID","10.07","OTHER_SIGNIFICANT_INFLUENCE","2025-07-03"
"BO-01675","BUS-00737","Iwan Setiawan","1986-12-15","ID","78.67","VOTING_RIGHTS","2024-06-24"
"BO-01676","BUS-00737","Ir. Bagus Lubis","1986-08-07","ID","21.33","VOTING_RIGHTS","2025-04-27"
