"list_record_id","list_type","primary_name","aliases","date_of_birth","nationality","country","position_or_role","note"
"WL-01587","PEP_SYNTHETIC","Gilang Bayu Anggraini","","1971-05-03","AU","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-01588","SANCTIONS_SYNTHETIC","Putri Kusuma","Putri Kusume","1991-11-15","ID","ID","","Synthetic record; not derived from any real list."
"WL-01589","PEP_SYNTHETIC","Anggun Lubis","Anggun Lubis","","ID","ID","Kepala Dinas (sintetis)","Synthetic record; not derived from any real list."
"WL-01590","PEP_SYNTHETIC","Ir. Rahmat Setiawan","Ir. Rehmat Setiawan","1991-07-03","ID","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-01591","PEP_SYNTHETIC","H. Dian Saputra","H. Dien Saputra","1951-06-26","KR","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-01592","PEP_SYNTHETIC","Ayu Mega Ramadhan","Ayu Mege Ramadhan","","ID","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-01593","PEP_SYNTHETIC","Ir. Mega Nugroho","","1961-04-18","ID","ID","Komisaris (sintetis)","Synthetic record; not derived from any real list."
"WL-01594","SANCTIONS_SYNTHETIC","Ir. Rina Gunawan","Ir. Rine Gunawan","1997-12-21","MY","ID","","Synthetic record; not derived from any real list."
"WL-01595","SANCTIONS_SYNTHETIC","Citra Anggun Siregar","","1964-09-09","US","ID","","Synthetic record; not derived from any real list."
"WL-01596","PEP_SYNTHETIC","Joko Maulana","","1989-04-01","ID","ID","Direktur BUMD (sintetis)","Synthetic record; not derived from any real list."
"WL-01597","SANCTIONS_SYNTHETIC","Oki Siregar","","1978-07-26","ID","ID","","Synthetic record; not derived from any real list."
"WL-01598","PEP_SYNTHETIC","Hadi Maulana","Hedi Maulana","","ID","ID","Direktur BUMD (sintetis)","Synthetic record; not derived from any real list."
"WL-01599","PEP_SYNTHETIC","Joko Adi Suryadi","Joko Adi Suryedi","1975-02-17","ID","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-01600","PEP_SYNTHETIC","Umi Permana","","1972-11-02","KR","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-01601","SANCTIONS_SYNTHETIC","Ir. Rahmat Lubis","","1957-04-22","ID","ID","","Synthetic record; not derived from any real list."
"WL-01602","SANCTIONS_SYNTHETIC","Gilang Nanda Siregar","","1981-09-11","ID","ID","","Synthetic record; not derived from any real list."
"WL-01603","INTERNAL_WATCH","Ir. Vina Anggraini","Ir. Vine Anggraini","1979-05-01","ID","ID","","Synthetic record; not derived from any real list."
"WL-01604","PEP_SYNTHETIC","Dewi Hartono","Dewi Hertono","1966-08-09","SG","ID","Direktur BUMD (sintetis)","Synthetic record; not derived from any real list."
"WL-01605","INTERNAL_WATCH","Joko Hartono","","1992-05-04","ID","ID","","Synthetic record; not derived from any real list."
"WL-01606","PEP_SYNTHETIC","Rina Santoso","","1991-09-23","ID","ID","Direktur BUMD (sintetis)","Synthetic record; not derived from any real list."
"WL-01607","PEP_SYNTHETIC","Wahyu Saputra","","1957-06-02","ID","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-01608","PEP_SYNTHETIC","Oki Lubis","","","ID","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-01609","PEP_SYNTHETIC","H. Bayu Suryadi","","1985-03-09","ID","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-01610","PEP_SYNTHETIC","Cahya Fajar Suryadi","","1993-11-20","ID","ID","Kepala Dinas (sintetis)","Synthetic record; not derived from any real list."
"WL-01611","PEP_SYNTHETIC","Oki Joko Permana","","","JP","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-01612","PEP_SYNTHETIC","Hj. Lestari Lubis","","","ID","ID","Direktur BUMD (sintetis)","Synthetic record; not derived from any real list."
"WL-01613","PEP_SYNTHETIC","Ir. Cahya Halim","","1973-06-16","JP","ID","Direktur BUMD (sintetis)","Synthetic record; not derived from any real list."
"WL-01614","SANCTIONS_SYNTHETIC","Siti Saputra","Siti Seputra","1961-10-18","ID","ID","","Synthetic record; not derived from any real list."
"WL-01615","SANCTIONS_SYNTHETIC","Iwan Iwan Kusuma","Iwen Iwan Kusuma","","ID","ID","","Synthetic record; not derived from any real list."
"WL-01616","PEP_SYNTHETIC","Drs. Joko Kusuma","Drs. Joko Kusume","1983-04-06","ID","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-01617","PEP_SYNTHETIC","Hj. Zahra Gita Situmorang","","1978-12-08","ID","ID","Komisaris (sintetis)","Synthetic record; not derived from any real list."
"WL-01618","PEP_SYNTHETIC","Cahya Setiawan","","","ID","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-01619","SANCTIONS_SYNTHETIC","Ir. Gita Hartono","","1987-11-04","ID","ID","","Synthetic record; not derived from any real list."
"WL-01620","PEP_SYNTHETIC","Dra. Citra Hidayat","","1962-07-19","ID","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-01621","PEP_SYNTHETIC","Ayu Wijaya","Ayu Wijeya","1961-05-10","ID","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-01622","PEP_SYNTHETIC","Ir. Eka Wahyu Situmorang","","1963-07-05","ID","ID","Komisaris (sintetis)","Synthetic record; not derived from any real list."
"WL-01623","PEP_SYNTHETIC","Joko Setiawan","","1966-07-04","ID","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-01624","PEP_SYNTHETIC","Vina Maulana","","","ID","ID","Kepala Dinas (sintetis)","Synthetic record; not derived from any real list."
"WL-01625","INTERNAL_WATCH","Hj. Rina Hartono","","1984-10-08","ID","ID","","Synthetic record; not derived from any real list."
"WL-01626","INTERNAL_WATCH","Wulan Umi Pratama","","1983-08-18","JP","ID","","Synthetic record; not derived from any real list."
"WL-01627","PEP_SYNTHETIC","Hj. Kartika Saputra","Hj. Kertika Saputra","","ID","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-01628","INTERNAL_WATCH","Bagus Kusuma","Begus Kusuma","1971-02-05","ID","ID","","Synthetic record; not derived from any real list."
"WL-01629","PEP_SYNTHETIC","Drs. Tono Ramadhan","Drs. Tono Remadhan","1978-08-12","NL","ID","Komisaris (sintetis)","Synthetic record; not derived from any real list."
"WL-01630","PEP_SYNTHETIC","Ir. Dewi Saputra","","","ID","ID","Direktur BUMD (sintetis)","Synthetic record; not derived from any real list."
"WL-01631","SANCTIONS_SYNTHETIC","Vina Putri Wijaya","","1986-03-12","ID","ID","","Synthetic record; not derived from any real list."
"WL-01632","PEP_SYNTHETIC","Iwan Situmorang","Iwen Situmorang","1971-02-22","ID","ID","Direktur BUMD (sintetis)","Synthetic record; not derived from any real list."
"WL-01633","INTERNAL_WATCH","Hadi Adi Siregar","Hedi Adi Siregar","","JP","ID","","Synthetic record; not derived from any real list."
"WL-01634","SANCTIONS_SYNTHETIC","H. Iwan Pratama","H. Iwen Pratama","1963-12-19","ID","ID","","Synthetic record; not derived from any real list."
"WL-01635","INTERNAL_WATCH","Nanda Saputra","","","ID","ID","","Synthetic record; not derived from any real list."
"WL-01636","PEP_SYNTHETIC","Cahya Setiawan","Cehya Setiawan","","ID","ID","Direktur BUMD (sintetis)","Synthetic record; not derived from any real list."
"WL-01637","PEP_SYNTHETIC","Oki Anggraini","Oki Anggreini","","ID","ID","Komisaris (sintetis)","Synthetic record; not derived from any real list."
"WL-01638","SANCTIONS_SYNTHETIC","Citra Gunawan","","1998-05-18","US","ID","","Synthetic record; not derived from any real list."
"WL-01639","PEP_SYNTHETIC","Joko Situmorang","","1983-02-11","ID","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-01640","PEP_SYNTHETIC","H. Hadi Wijaya","H. Hedi Wijaya","1986-05-20","AE","ID","Kepala Dinas (sintetis)","Synthetic record; not derived from any real list."
"WL-01641","PEP_SYNTHETIC","Ir. Umi Kusuma","Ir. Umi Kusume","","ID","ID","Kepala Dinas (sintetis)","Synthetic record; not derived from any real list."
"WL-01642","PEP_SYNTHETIC","Drs. Rahmat Dian Hidayat","","","AU","ID","Komisaris (sintetis)","Synthetic record; not derived from any real list."
"WL-01643","INTERNAL_WATCH","H. Iwan Joko Pratama","","1959-10-01","ID","ID","","Synthetic record; not derived from any real list."
"WL-01644","SANCTIONS_SYNTHETIC","Zahra Halim","","1964-05-20","ID","ID","","Synthetic record; not derived from any real list."
"WL-01645","PEP_SYNTHETIC","Drs. Rahmat Tono Setiawan","Drs. Rehmat Tono Setiawan","1970-08-05","ID","ID","Kepala Dinas (sintetis)","Synthetic record; not derived from any real list."
"WL-01646","INTERNAL_WATCH","Dra. Ayu Wulan Hidayat","Dre. Ayu Wulan Hidayat","","ID","ID","","Synthetic record; not derived from any real list."
"WL-01647","PEP_SYNTHETIC","Hj. Umi Pratama","Hj. Umi Pretama","","ID","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-01648","PEP_SYNTHETIC","H. Dian Kusuma","H. Dien Kusuma","1982-06-12","ID","ID","Kepala Dinas (sintetis)","Synthetic record; not derived from any real list."
"WL-01649","SANCTIONS_SYNTHETIC","Ir. Adi Rahmat Wijaya","","1960-06-22","JP","ID","","Synthetic record; not derived from any real list."
"WL-01650","PEP_SYNTHETIC","Ir. Wulan Wulan Wijaya","Ir. Wulen Wulan Wijaya","1997-09-07","ID","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-01651","SANCTIONS_SYNTHETIC","Joko Lubis","Joko Lubis","1951-05-02","ID","ID","","Synthetic record; not derived from any real list."
"WL-01652","PEP_SYNTHETIC","Putri Gunawan","","1961-06-24","ID","ID","Komisaris (sintetis)","Synthetic record; not derived from any real list."
"WL-01653","PEP_SYNTHETIC","Citra Sari Maulana","","1968-04-12","ID","ID","Kepala Dinas (sintetis)","Synthetic record; not derived from any real list."
"WL-01654","SANCTIONS_SYNTHETIC","Ir. Nanda Rahmat Ramadhan","","1987-11-06","ID","ID","","Synthetic record; not derived from any real list."
"WL-01655","PEP_SYNTHETIC","Ir. Anggun Gunawan","Ir. Anggun Gunewan","1965-06-04","ID","ID","Direktur BUMD (sintetis)","Synthetic record; not derived from any real list."
"WL-01656","PEP_SYNTHETIC","Putri Simatupang","Putri Simetupang","1964-02-11","ID","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-01657","SANCTIONS_SYNTHETIC","Ir. Adi Maulana","","1972-08-24","ID","ID","","Synthetic record; not derived from any real list."
"WL-01658","SANCTIONS_SYNTHETIC","Siti Suryadi","","1992-03-22","ID","ID","","Synthetic record; not derived from any real list."
"WL-01659","PEP_SYNTHETIC","Dra. Kartika Ramadhan","Dre. Kartika Ramadhan","1986-11-23","ID","ID","Kepala Dinas (sintetis)","Synthetic record; not derived from any real list."
"WL-01660","SANCTIONS_SYNTHETIC","Mega Gunawan","","1958-02-26","NL","ID","","Synthetic record; not derived from any real list."
"WL-01661","PEP_SYNTHETIC","Gita Gita Wijaya","","1959-09-03","ID","ID","Komisaris (sintetis)","Synthetic record; not derived from any real list."
"WL-01662","PEP_SYNTHETIC","Cahya Gunawan","Cehya Gunawan","1996-02-19","ID","ID","Komisaris (sintetis)","Synthetic record; not derived from any real list."
"WL-01663","SANCTIONS_SYNTHETIC","Kartika Permana","","","HK","ID","","Synthetic record; not derived from any real list."
"WL-01664","PEP_SYNTHETIC","Putri Citra Nugroho","Putri Citre Nugroho","","ID","ID","Kepala Dinas (sintetis)","Synthetic record; not derived from any real list."
"WL-01665","PEP_SYNTHETIC","Eka Iwan Saputra","","1963-06-01","ID","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-01666","SANCTIONS_SYNTHETIC","Adi Adi Simatupang","","1956-10-08","ID","ID","","Synthetic record; not derived from any real list."
"WL-01667","PEP_SYNTHETIC","Eka Suryadi","Eke Suryadi","1954-06-07","ID","ID","Kepala Dinas (sintetis)","Synthetic record; not derived from any real list."
"WL-01668","PEP_SYNTHETIC","Sari Simatupang","","1998-08-22","US","ID","Kepala Dinas (sintetis)","Synthetic record; not derived from any real list."
"WL-01669","SANCTIONS_SYNTHETIC","Oki Maulana","","1997-09-12","ID","ID","","Synthetic record; not derived from any real list."
"WL-01670","PEP_SYNTHETIC","Ir. Wahyu Anggraini","Ir. Wehyu Anggraini","1987-03-16","ID","ID","Komisaris (sintetis)","Synthetic record; not derived from any real list."
"WL-01671","PEP_SYNTHETIC","Anggun Indah Kusuma","","1991-05-13","ID","ID","Kepala Dinas (sintetis)","Synthetic record; not derived from any real list."
"WL-01672","SANCTIONS_SYNTHETIC","Hj. Zahra Siregar","","1996-12-06","ID","ID","","Synthetic record; not derived from any real list."
"WL-01673","INTERNAL_WATCH","Joko Hartono","Joko Hertono","1952-03-24","ID","ID","","Synthetic record; not derived from any real list."
"WL-01674","PEP_SYNTHETIC","Yuda Situmorang","","1977-01-04","ID","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-01675","PEP_SYNTHETIC","Dewi Simatupang","","","ID","ID","Direktur BUMD (sintetis)","Synthetic record; not derived from any real list."
"WL-01676","INTERNAL_WATCH","Iwan Hidayat","","1952-07-22","ID","ID","","Synthetic record; not derived from any real list."
"WL-01677","SANCTIONS_SYNTHETIC","Citra Maulana","Citre Maulana","1958-08-20","SA","ID","","Synthetic record; not derived from any real list."
"WL-01678","SANCTIONS_SYNTHETIC","Zahra Nugroho","","","ID","ID","","Synthetic record; not derived from any real list."
"WL-01679","PEP_SYNTHETIC","Gita Putri Pratama","Gite Putri Pratama","1951-01-13","ID","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-01680","PEP_SYNTHETIC","H. Eka Kusuma","","","ID","ID","Direktur BUMD (sintetis)","Synthetic record; not derived from any real list."
"WL-01681","PEP_SYNTHETIC","Eka Ramadhan","","","ID","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-01682","INTERNAL_WATCH","Ir. Tono Yuda Kusuma","","1959-04-13","ID","ID","","Synthetic record; not derived from any real list."
"WL-01683","SANCTIONS_SYNTHETIC","Siti Dewi Nugroho","","1980-05-13","SG","ID","","Synthetic record; not derived from any real list."
"WL-01684","PEP_SYNTHETIC","Drs. Tono Ramadhan","","","KR","ID","Direktur BUMD (sintetis)","Synthetic record; not derived from any real list."
"WL-01685","PEP_SYNTHETIC","Drs. Cahya Ramadhan","","1970-07-17","ID","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-01686","PEP_SYNTHETIC","Indah Anggraini","","1983-05-22","ID","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-01687","SANCTIONS_SYNTHETIC","Hadi Nugroho","","1995-07-07","ID","ID","","Synthetic record; not derived from any real list."
"WL-01688","SANCTIONS_SYNTHETIC","Fajar Pratama","","1967-05-04","ID","ID","","Synthetic record; not derived from any real list."
"WL-01689","PEP_SYNTHETIC","Yuda Ramadhan","Yude Ramadhan","","ID","ID","Direktur BUMD (sintetis)","Synthetic record; not derived from any real list."
"WL-01690","INTERNAL_WATCH","Eka Bayu Suryadi","Eke Bayu Suryadi","1960-06-01","ID","ID","","Synthetic record; not derived from any real list."
"WL-01691","PEP_SYNTHETIC","Dra. Mega Vina Anggraini","","1961-11-09","ID","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-01692","PEP_SYNTHETIC","Hj. Dewi Hartono","","","ID","ID","Kepala Dinas (sintetis)","Synthetic record; not derived from any real list."
"WL-01693","PEP_SYNTHETIC","Eka Permana","","","ID","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-01694","INTERNAL_WATCH","Siti Siregar","Siti Sireger","1969-08-20","ID","ID","","Synthetic record; not derived from any real list."
"WL-01695","PEP_SYNTHETIC","Yuda Iwan Lubis","","","AE","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-01696","PEP_SYNTHETIC","Dra. Vina Ramadhan","","","ID","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-01697","PEP_SYNTHETIC","Ir. Rahmat Situmorang","","1979-03-01","ID","ID","Kepala Dinas (sintetis)","Synthetic record; not derived from any real list."
"WL-01698","PEP_SYNTHETIC","Ayu Suryadi","","1977-08-02","ID","ID","Komisaris (sintetis)","Synthetic record; not derived from any real list."
"WL-01699","SANCTIONS_SYNTHETIC","Ir. Dian Permana","Ir. Dien Permana","1981-11-05","ID","ID","","Synthetic record; not derived from any real list."
"WL-01700","PEP_SYNTHETIC","Ir. Kartika Mega Gunawan","Ir. Kertika Mega Gunawan","1961-02-16","ID","ID","Kepala Dinas (sintetis)","Synthetic record; not derived from any real list."
"WL-01701","SANCTIONS_SYNTHETIC","Cahya Saputra","","","ID","ID","","Synthetic record; not derived from any real list."
"WL-01702","PEP_SYNTHETIC","Indah Pratama","","1953-03-13","ID","ID","Komisaris (sintetis)","Synthetic record; not derived from any real list."
"WL-01703","PEP_SYNTHETIC","H. Dian Tono Setiawan","","","JP","ID","Kepala Dinas (sintetis)","Synthetic record; not derived from any real list."
"WL-01704","SANCTIONS_SYNTHETIC","Hj. Rina Lestari Simatupang","Hj. Rine Lestari Simatupang","1988-07-15","ID","ID","","Synthetic record; not derived from any real list."
"WL-01705","SANCTIONS_SYNTHETIC","Hadi Setiawan","","1978-06-28","ID","ID","","Synthetic record; not derived from any real list."
"WL-01706","PEP_SYNTHETIC","Hadi Kusuma","Hedi Kusuma","","NL","ID","Kepala Dinas (sintetis)","Synthetic record; not derived from any real list."
"WL-01707","SANCTIONS_SYNTHETIC","Dewi Lubis","","1990-03-09","ID","ID","","Synthetic record; not derived from any real list."
